task,audio_path,speaker_id,split,prompt,gold_response,prediction,gold_value,predicted_value,is_exact_match,is_value_correct,is_incorrect,ecapa_raw_pca_x,ecapa_raw_pca_y,gender,age,ethnicity,ecapa_raw_tsne_x,ecapa_raw_tsne_y,ecapa_mapper_pca_x,ecapa_mapper_pca_y,ecapa_mapper_tsne_x,ecapa_mapper_tsne_y,gold_value_resolved,is_value_correct_resolved,is_incorrect_resolved,embedding_family,hidden_layer,pooling,text_decoder,sid_prefix_length,prompt_token_length,device_used,x,y
gender,ears_dataset_processed/val/p066/freeform_speech_04_1760000_1920000.wav,p066,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be female.,The speaker's gender is inferred to be female based on their vocal characteristics. ,female,female,0,1,0,-4.408595,1.869513,female,46-55,white or caucasian,-59.21521,-38.603218,21.61616,10.019046,30.08252,42.463726,female,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,2.4740126,33.878716
gender,ears_dataset_processed/val/p066/freeform_speech_04_2400000_2560000.wav,p066,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be female.,The speaker's gender is inferred to be female based on their vocal characteristics. ,female,female,0,1,0,-3.757259,2.9338431,female,46-55,white or caucasian,-58.87376,-38.731407,3.4078548,12.481224,18.441362,27.466015,female,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-3.9341898,31.971039
gender,ears_dataset_processed/val/p066/freeform_speech_04_2560000_2720000.wav,p066,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be female.,The speaker's gender is inferred to be female based on their vocal characteristics. ,female,female,0,1,0,-4.960892,1.0041391,female,46-55,white or caucasian,-60.608578,-39.161247,20.035038,16.256496,24.649044,31.534578,female,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-0.96414465,34.017914
gender,ears_dataset_processed/val/p066/freeform_speech_04_2720000_2880000.wav,p066,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be female.,The speaker's gender is inferred to be female based on their vocal characteristics. ,female,female,0,1,0,-3.232401,1.6826799,female,46-55,white or caucasian,-59.79647,-38.805798,9.870663,10.309856,21.340422,30.764399,female,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-1.6984342,33.258976
gender,ears_dataset_processed/val/p066/freeform_speech_04_640000_800000.wav,p066,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be female.,The speaker's gender is inferred to be female based on their vocal characteristics. ,female,female,0,1,0,-4.9333787,3.4728334,female,46-55,white or caucasian,-62.415943,-39.115635,-12.764343,12.322428,-51.168156,34.09535,female,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-22.27802,21.119974
gender,ears_dataset_processed/val/p066/freeform_speech_05_0_160000.wav,p066,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be female.,The speaker's gender is inferred to be female based on their vocal characteristics. ,female,female,0,1,0,-3.4982297,-0.0864407,female,46-55,white or caucasian,-61.69568,-37.82903,30.701172,15.54868,36.71117,56.904568,female,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-6.937623,52.61921
gender,ears_dataset_processed/val/p066/freeform_speech_05_1120000_1280000.wav,p066,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be female.,The speaker's gender is inferred to be female based on their vocal characteristics. ,female,female,0,1,0,-3.4405642,-1.0681891,female,46-55,white or caucasian,-61.306034,-38.351406,18.268452,16.764538,24.571997,31.39833,female,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-7.1294804,59.055614
gender,ears_dataset_processed/val/p066/freeform_speech_05_1280000_1440000.wav,p066,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be female.,The speaker's gender is inferred to be female based on their vocal characteristics. ,female,female,0,1,0,-3.6637504,0.55198914,female,46-55,white or caucasian,-61.320034,-38.983505,22.321295,15.9393635,24.742966,31.50903,female,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-7.130164,59.03474
gender,ears_dataset_processed/val/p066/freeform_speech_05_160000_320000.wav,p066,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be female.,The speaker's gender is inferred to be female based on their vocal characteristics. ,female,female,0,1,0,-4.405158,0.25729328,female,46-55,white or caucasian,-60.884674,-38.717953,9.079637,19.387371,20.474222,29.913368,female,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-5.839298,51.664257
gender,ears_dataset_processed/val/p066/freeform_speech_05_320000_480000.wav,p066,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be female.,The speaker's gender is inferred to be female based on their vocal characteristics. ,female,female,0,1,0,-4.601361,0.17836927,female,46-55,white or caucasian,-60.918484,-39.061394,15.792176,11.767585,24.191315,30.95656,female,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-7.123807,59.26866
gender,ears_dataset_processed/val/p066/freeform_speech_06_0_160000.wav,p066,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be female.,The speaker's gender is inferred to be female based on their vocal characteristics. ,female,female,0,1,0,-4.4010005,0.90255,female,46-55,white or caucasian,-61.620052,-39.4854,10.789259,11.618677,21.7321,29.890066,female,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-2.8871655,30.154238
gender,ears_dataset_processed/val/p066/freeform_speech_06_1440000_1600000.wav,p066,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be female.,The speaker's gender is inferred to be female based on their vocal characteristics. ,female,female,0,1,0,-3.9093547,1.9576142,female,46-55,white or caucasian,-61.305523,-39.551453,-5.5504537,11.09488,19.2661,27.740297,female,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-3.3751445,31.330317
gender,ears_dataset_processed/val/p066/freeform_speech_06_2400000_2560000.wav,p066,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be female.,The speaker's gender is inferred to be female based on their vocal characteristics. ,female,female,0,1,0,-3.5889077,1.1998366,female,46-55,white or caucasian,-59.07544,-37.995575,1.0126663,3.6215756,-2.7798994,22.79771,female,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-9.782342,16.617992
gender,ears_dataset_processed/val/p066/freeform_speech_06_320000_480000.wav,p066,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be female.,The speaker's gender is inferred to be female based on their vocal characteristics. ,female,female,0,1,0,-4.9646807,-0.07507854,female,46-55,white or caucasian,-61.477097,-38.58363,-15.162331,11.160302,-51.5591,33.792862,female,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-22.406704,21.366516
gender,ears_dataset_processed/val/p066/freeform_speech_06_640000_800000.wav,p066,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be female.,The speaker's gender is inferred to be female based on their vocal characteristics. ,female,female,0,1,0,-3.345241,2.0949788,female,46-55,white or caucasian,-61.639744,-40.015152,11.265771,11.979547,21.581652,29.583971,female,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-2.218415,30.858845
gender,ears_dataset_processed/val/p066/rainbow_01_highpitch_0_156072.wav,p066,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be female.,The speaker's gender is inferred to be female based on their vocal characteristics. ,female,female,0,1,0,-5.7057276,-1.8485214,female,46-55,white or caucasian,-54.288143,-33.22381,-19.53723,17.67056,-52.714027,24.331343,female,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-41.720356,29.222477
gender,ears_dataset_processed/val/p066/rainbow_03_highpitch_0_160000.wav,p066,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be female.,The speaker's gender is inferred to be female based on their vocal characteristics. ,female,female,0,1,0,-3.428295,-2.5058408,female,46-55,white or caucasian,-22.555422,-33.6965,-26.907413,2.227998,-53.62429,-5.631552,female,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-36.07401,-25.107258
gender,ears_dataset_processed/val/p066/rainbow_03_slow_0_160000.wav,p066,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be female.,The speaker's gender is inferred to be female based on their vocal characteristics. ,female,female,0,1,0,-3.5970824,2.4236286,female,46-55,white or caucasian,-57.28527,-38.168972,22.291828,6.6362815,26.680838,43.39715,female,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-24.292223,43.91963
gender,ears_dataset_processed/val/p066/rainbow_05_loud_0_160000.wav,p066,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be female.,The speaker's gender is inferred to be female based on their vocal characteristics. ,female,female,0,1,0,-5.490626,-0.14761056,female,46-55,white or caucasian,-60.62449,-37.562366,-6.99172,16.646698,-32.455223,38.17319,female,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-24.079933,21.099827
gender,ears_dataset_processed/val/p066/rainbow_06_highpitch_0_160000.wav,p066,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be female.,The speaker's gender is inferred to be female based on their vocal characteristics. ,female,female,0,1,0,-3.5188956,-3.6755269,female,46-55,white or caucasian,-22.669203,-33.56175,5.3435307,16.162718,4.452148,43.133053,female,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-55.626675,39.019253
gender,ears_dataset_processed/val/p066/rainbow_06_loud_0_160000.wav,p066,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be female.,The speaker's gender is inferred to be female based on their vocal characteristics. ,female,female,0,1,0,-7.05341,-2.46938,female,46-55,white or caucasian,-54.423653,-33.20881,-11.07403,17.403593,-31.781902,37.483604,female,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-41.876083,29.257462
gender,ears_dataset_processed/val/p066/rainbow_07_regular_0_160000.wav,p066,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be female.,The speaker's gender is inferred to be female based on their vocal characteristics. ,female,female,0,1,0,-5.1199155,-0.7834952,female,46-55,white or caucasian,-60.59177,-38.533104,10.409307,22.012947,20.224663,29.933527,female,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-1.127617,32.233124
gender,ears_dataset_processed/val/p066/rainbow_07_whisper_0_160000.wav,p066,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be female.,The speaker's gender is inferred to be male based on their vocal characteristics. ,female,male,0,0,1,-3.3131182,-4.7390456,female,46-55,white or caucasian,-14.326899,0.69768995,15.176215,1.117462,29.129673,16.070494,female,0,1,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-11.012272,-44.86158
gender,ears_dataset_processed/val/p066/rainbow_08_highpitch_0_160000.wav,p066,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be female.,The speaker's gender is inferred to be female based on their vocal characteristics. ,female,female,0,1,0,-5.387177,-3.3018587,female,46-55,white or caucasian,-54.034653,-33.19913,-6.713125,14.805567,-31.656832,37.41187,female,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-24.012205,22.41939
gender,ears_dataset_processed/val/p066/rainbow_08_highpitch_160000_320000.wav,p066,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be female.,The speaker's gender is inferred to be female based on their vocal characteristics. ,female,female,0,1,0,-4.675866,-4.589535,female,46-55,white or caucasian,-54.603985,-33.063816,-2.1961448,14.051874,-20.004765,40.56942,female,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-42.903397,29.480148
gender,ears_dataset_processed/val/p066/rainbow_08_regular_0_160000.wav,p066,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be female.,The speaker's gender is inferred to be female based on their vocal characteristics. ,female,female,0,1,0,-4.12349,-0.023325711,female,46-55,white or caucasian,-59.854435,-39.59235,-4.5947633,15.195437,19.176281,28.250877,female,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-1.748906,32.110397
gender,ears_dataset_processed/val/p066/rainbow_08_regular_160000_320000.wav,p066,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be female.,The speaker's gender is inferred to be female based on their vocal characteristics. ,female,female,0,1,0,-3.8758166,-0.11768984,female,46-55,white or caucasian,-60.343204,-39.13072,5.626923,18.054882,19.955843,29.594028,female,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-1.1887376,32.616158
gender,ears_dataset_processed/val/p066/rainbow_08_slow_0_160000.wav,p066,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be female.,The speaker's gender is inferred to be female based on their vocal characteristics. ,female,female,0,1,0,-3.7948842,0.6798857,female,46-55,white or caucasian,-59.75024,-39.80857,-1.386904,12.250431,18.982492,27.897709,female,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-2.5703998,31.942451
gender,ears_dataset_processed/val/p066/sentences_02_lowpitch_0_160000.wav,p066,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be female.,The speaker's gender is inferred to be male based on their vocal characteristics. ,female,male,0,0,1,1.5163697,2.4005558,female,46-55,white or caucasian,7.2996345,13.2635765,26.520052,-0.8225756,50.38468,-27.86414,female,0,1,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,52.75485,9.7123785
gender,ears_dataset_processed/val/p066/sentences_02_regular_0_160000.wav,p066,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be female.,The speaker's gender is inferred to be female based on their vocal characteristics. ,female,female,0,1,0,-2.7741158,1.6048472,female,46-55,white or caucasian,-58.66709,-38.39106,2.6913989,4.503359,17.484537,28.681252,female,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,1.8056102,30.849154
gender,ears_dataset_processed/val/p066/sentences_06_loud_0_160000.wav,p066,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be female.,The speaker's gender is inferred to be female based on their vocal characteristics. ,female,female,0,1,0,-3.6671057,0.023637792,female,46-55,white or caucasian,-53.685204,-33.20535,3.0800588,15.216591,18.285702,29.383108,female,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-23.75348,22.282888
gender,ears_dataset_processed/val/p066/sentences_07_slow_0_160000.wav,p066,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be female.,The speaker's gender is inferred to be female based on their vocal characteristics. ,female,female,0,1,0,-5.5118814,3.1608665,female,46-55,white or caucasian,-59.82053,-37.26569,4.9809976,12.070307,16.124569,27.34914,female,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-5.8627057,30.780771
gender,ears_dataset_processed/val/p066/sentences_15_regular_0_160000.wav,p066,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be female.,The speaker's gender is inferred to be female based on their vocal characteristics. ,female,female,0,1,0,-4.623264,2.0296972,female,46-55,white or caucasian,-61.889626,-39.027523,4.6867313,16.225008,18.203491,29.959324,female,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-5.730254,51.661625
gender,ears_dataset_processed/val/p066/sentences_17_regular_0_160000.wav,p066,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be female.,The speaker's gender is inferred to be female based on their vocal characteristics. ,female,female,0,1,0,-6.004205,2.369159,female,46-55,white or caucasian,-61.03587,-39.419163,-16.905764,20.81186,-51.131424,34.15967,female,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-22.69155,21.237888
gender,ears_dataset_processed/val/p066/sentences_18_regular_0_160000.wav,p066,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be female.,The speaker's gender is inferred to be female based on their vocal characteristics. ,female,female,0,1,0,-4.885274,2.1036124,female,46-55,white or caucasian,-63.27814,-39.692375,-19.003233,13.3899765,-53.905052,22.464674,female,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-47.0325,-3.2739751
gender,ears_dataset_processed/val/p068/emo_anger_freeform_0_160000.wav,p068,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is female.,The speaker's gender is inferred to be female based on their vocal characteristics. ,female,female,0,1,0,-4.9339995,-1.0942521,female,18-25,hispanic or latino,-59.499302,-19.725561,2.1049726,16.016325,-1.9459004,59.527966,female,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-24.746063,24.036684
gender,ears_dataset_processed/val/p068/emo_confusion_sentences_0_108566.wav,p068,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is female.,The speaker's gender is inferred to be female based on their vocal characteristics. ,female,female,0,1,0,-5.505132,-0.48173663,female,18-25,hispanic or latino,-63.874645,-19.237396,35.436737,16.802435,36.032017,54.143723,female,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-16.569773,50.898754
gender,ears_dataset_processed/val/p068/emo_contentment_freeform_0_160000.wav,p068,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is female.,The speaker's gender is inferred to be female based on their vocal characteristics. ,female,female,0,1,0,-5.366438,0.19807641,female,18-25,hispanic or latino,-65.513756,-16.822306,22.045094,17.749775,27.037624,51.272297,female,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-57.24481,27.589293
gender,ears_dataset_processed/val/p068/emo_desire_sentences_0_151127.wav,p068,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is female.,The speaker's gender is inferred to be female based on their vocal characteristics. ,female,female,0,1,0,-4.810871,0.46475354,female,18-25,hispanic or latino,-62.151134,-18.045553,-15.672045,21.887428,-42.478813,30.899925,female,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-59.73934,-13.759092
gender,ears_dataset_processed/val/p068/emo_disappointment_freeform_0_160000.wav,p068,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is female.,The speaker's gender is inferred to be female based on their vocal characteristics. ,female,female,0,1,0,-5.7173223,-0.57159704,female,18-25,hispanic or latino,-65.14873,-17.034212,3.636715,18.701029,-1.6000104,58.60193,female,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-44.13018,30.080444
gender,ears_dataset_processed/val/p068/emo_disgust_freeform_0_160000.wav,p068,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is female.,The speaker's gender is inferred to be female based on their vocal characteristics. ,female,female,0,1,0,-4.6171103,1.7585607,female,18-25,hispanic or latino,-68.83195,-4.9846005,-28.89785,13.874822,-60.93723,9.448297,female,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-57.9308,-19.592333
gender,ears_dataset_processed/val/p068/emo_disgust_sentences_0_160000.wav,p068,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is female.,The speaker's gender is inferred to be female based on their vocal characteristics. ,female,female,0,1,0,-6.0082755,-0.20120497,female,18-25,hispanic or latino,-67.31864,-18.520544,13.432256,21.35606,20.551432,48.030594,female,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-58.563835,23.549883
gender,ears_dataset_processed/val/p068/emo_extasy_freeform_0_97672.wav,p068,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is female.,The speaker's gender is inferred to be female based on their vocal characteristics. ,female,female,0,1,0,-5.43149,-2.7669888,female,18-25,hispanic or latino,-59.587288,-19.321941,-3.9690323,14.929795,-2.623408,58.43322,female,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-44.14818,30.1045
gender,ears_dataset_processed/val/p068/emo_extasy_sentences_0_138336.wav,p068,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is female.,The speaker's gender is inferred to be female based on their vocal characteristics. ,female,female,0,1,0,-8.582791,0.2801272,female,18-25,hispanic or latino,-64.458084,-18.607962,-7.8562946,17.743637,-30.04886,40.27099,female,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-59.36512,18.530191
gender,ears_dataset_processed/val/p068/emo_interest_freeform_0_136510.wav,p068,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is female.,The speaker's gender is inferred to be female based on their vocal characteristics. ,female,female,0,1,0,-7.030813,-2.647253,female,18-25,hispanic or latino,-58.366383,-19.877596,-15.534643,18.539211,-35.46863,28.04561,female,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-68.65307,4.955405
gender,ears_dataset_processed/val/p068/emo_neutral_sentences_0_141400.wav,p068,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is female.,The speaker's gender is inferred to be female based on their vocal characteristics. ,female,female,0,1,0,-6.3638325,-0.21785887,female,18-25,hispanic or latino,-64.77688,-19.996996,-10.975629,12.341604,-29.123589,34.777332,female,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-44.275433,-11.248733
gender,ears_dataset_processed/val/p068/emo_serenity_sentences_0_148577.wav,p068,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is female.,The speaker's gender is inferred to be female based on their vocal characteristics. ,female,female,0,1,0,-6.269203,-0.54914886,female,18-25,hispanic or latino,-66.297356,-19.543226,-26.155573,16.098259,-59.76489,13.407827,female,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-49.956104,-9.093471
gender,ears_dataset_processed/val/p068/freeform_speech_02_1920000_2080000.wav,p068,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is female.,The speaker's gender is inferred to be female based on their vocal characteristics. ,female,female,0,1,0,-5.7872553,-1.2925146,female,18-25,hispanic or latino,-65.98845,-17.890226,-5.8812485,15.265136,-30.092947,38.82201,female,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-58.13587,19.765173
gender,ears_dataset_processed/val/p068/freeform_speech_02_2560000_2720000.wav,p068,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is female.,The speaker's gender is inferred to be female based on their vocal characteristics. ,female,female,0,1,0,-6.664377,-0.48720577,female,18-25,hispanic or latino,-66.765625,-17.60507,6.3991637,21.363516,-0.29225397,56.843292,female,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-60.013783,22.245525
gender,ears_dataset_processed/val/p068/freeform_speech_02_480000_640000.wav,p068,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is female.,The speaker's gender is inferred to be female based on their vocal characteristics. ,female,female,0,1,0,-4.647713,-1.9918495,female,18-25,hispanic or latino,-65.02542,-15.889262,23.10978,19.268166,26.47498,49.356358,female,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-59.209785,27.377245
gender,ears_dataset_processed/val/p068/freeform_speech_02_640000_800000.wav,p068,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is female.,The speaker's gender is inferred to be female based on their vocal characteristics. ,female,female,0,1,0,-4.734016,-0.9532781,female,18-25,hispanic or latino,-65.56217,-16.005531,24.534355,16.800383,27.38923,51.109154,female,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-59.588585,26.823572
gender,ears_dataset_processed/val/p068/freeform_speech_02_800000_960000.wav,p068,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is female.,The speaker's gender is inferred to be female based on their vocal characteristics. ,female,female,0,1,0,-6.6753764,-0.7894701,female,18-25,hispanic or latino,-65.88145,-17.764898,8.42219,20.018177,0.31019133,56.83591,female,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-59.262535,22.24121
gender,ears_dataset_processed/val/p068/freeform_speech_03_2400000_2560000.wav,p068,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is female.,The speaker's gender is inferred to be female based on their vocal characteristics. ,female,female,0,1,0,-7.2012806,-0.44542235,female,18-25,hispanic or latino,-65.00783,-17.762547,0.4896811,19.772614,-1.3338321,58.446476,female,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-59.655495,18.97537
gender,ears_dataset_processed/val/p068/freeform_speech_03_2560000_2720000.wav,p068,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is female.,The speaker's gender is inferred to be female based on their vocal characteristics. ,female,female,0,1,0,-6.2043576,-0.3689469,female,18-25,hispanic or latino,-67.137566,-18.719788,-25.450005,14.787593,-60.400375,7.8399253,female,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-60.301662,-19.447601
gender,ears_dataset_processed/val/p068/freeform_speech_03_800000_960000.wav,p068,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is female.,The speaker's gender is inferred to be female based on their vocal characteristics. ,female,female,0,1,0,-6.652491,-1.2918527,female,18-25,hispanic or latino,-66.83754,-16.936329,-7.4292307,12.652818,-29.600176,37.856014,female,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-50.30251,-3.5985396
gender,ears_dataset_processed/val/p068/freeform_speech_05_0_160000.wav,p068,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is female.,The speaker's gender is inferred to be female based on their vocal characteristics. ,female,female,0,1,0,-2.1635442,-6.521248,female,18-25,hispanic or latino,0.91384166,-34.956745,-34.7684,3.6041899,-55.77453,-21.044146,female,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-41.3633,-36.8661
gender,ears_dataset_processed/val/p068/freeform_speech_05_1120000_1280000.wav,p068,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is female.,The speaker's gender is inferred to be female based on their vocal characteristics. ,female,female,0,1,0,-6.703516,-0.085557796,female,18-25,hispanic or latino,-63.814575,-16.322424,6.750942,19.767326,8.450898,46.949223,female,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-57.87213,16.609516
gender,ears_dataset_processed/val/p068/freeform_speech_05_480000_640000.wav,p068,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is female.,The speaker's gender is inferred to be female based on their vocal characteristics. ,female,female,0,1,0,-4.3720856,-2.9054573,female,18-25,hispanic or latino,-66.59791,-15.600004,15.770748,26.952751,17.221329,58.72868,female,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-64.83178,19.445614
gender,ears_dataset_processed/val/p068/freeform_speech_06_160000_320000.wav,p068,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is female.,The speaker's gender is inferred to be female based on their vocal characteristics. ,female,female,0,1,0,-6.3652487,-1.3584305,female,18-25,hispanic or latino,-66.28699,-17.195318,1.2183356,20.22988,-0.69748,56.86328,female,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-60.32154,21.919394
gender,ears_dataset_processed/val/p068/freeform_speech_06_2080000_2240000.wav,p068,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is female.,The speaker's gender is inferred to be female based on their vocal characteristics. ,female,female,0,1,0,-5.737187,-0.21463086,female,18-25,hispanic or latino,-66.243645,-18.781048,28.275599,24.171747,30.910233,51.26244,female,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-60.840828,25.443777
