row_index,audio_path,speaker_id,split,gender,age,ethnicity,embedding_family
4847,ears_dataset_processed/val/p068/freeform_speech_06_2080000_2240000.wav,p068,val,female,18-25,hispanic or latino,ecapa
4848,ears_dataset_processed/val/p068/sentences_04_whisper_0_160000.wav,p068,val,female,18-25,hispanic or latino,ecapa
4849,ears_dataset_processed/val/p068/sentences_08_slow_0_160000.wav,p068,val,female,18-25,hispanic or latino,ecapa
4850,ears_dataset_processed/val/p068/freeform_speech_02_480000_640000.wav,p068,val,female,18-25,hispanic or latino,ecapa
4851,ears_dataset_processed/val/p068/rainbow_04_fast_0_160000.wav,p068,val,female,18-25,hispanic or latino,ecapa
4852,ears_dataset_processed/val/p068/rainbow_07_regular_0_160000.wav,p068,val,female,18-25,hispanic or latino,ecapa
4853,ears_dataset_processed/val/p068/freeform_speech_02_2560000_2720000.wav,p068,val,female,18-25,hispanic or latino,ecapa
4854,ears_dataset_processed/val/p068/freeform_speech_06_2720000_2880000.wav,p068,val,female,18-25,hispanic or latino,ecapa
4855,ears_dataset_processed/val/p068/emo_disgust_sentences_0_160000.wav,p068,val,female,18-25,hispanic or latino,ecapa
4856,ears_dataset_processed/val/p068/freeform_speech_02_1920000_2080000.wav,p068,val,female,18-25,hispanic or latino,ecapa
4857,ears_dataset_processed/val/p068/freeform_speech_05_1120000_1280000.wav,p068,val,female,18-25,hispanic or latino,ecapa
4858,ears_dataset_processed/val/p068/rainbow_04_regular_0_160000.wav,p068,val,female,18-25,hispanic or latino,ecapa
4859,ears_dataset_processed/val/p068/freeform_speech_02_800000_960000.wav,p068,val,female,18-25,hispanic or latino,ecapa
4860,ears_dataset_processed/val/p068/rainbow_06_fast_0_133462.wav,p068,val,female,18-25,hispanic or latino,ecapa
4861,ears_dataset_processed/val/p068/emo_anger_freeform_0_160000.wav,p068,val,female,18-25,hispanic or latino,ecapa
4862,ears_dataset_processed/val/p068/rainbow_06_slow_0_160000.wav,p068,val,female,18-25,hispanic or latino,ecapa
4863,ears_dataset_processed/val/p068/emo_extasy_freeform_0_97672.wav,p068,val,female,18-25,hispanic or latino,ecapa
4864,ears_dataset_processed/val/p068/rainbow_07_whisper_0_160000.wav,p068,val,female,18-25,hispanic or latino,ecapa
4865,ears_dataset_processed/val/p068/sentences_22_regular_0_160000.wav,p068,val,female,18-25,hispanic or latino,ecapa
4866,ears_dataset_processed/val/p068/rainbow_03_lowpitch_0_160000.wav,p068,val,female,18-25,hispanic or latino,ecapa
4867,ears_dataset_processed/val/p068/emo_confusion_sentences_0_108566.wav,p068,val,female,18-25,hispanic or latino,ecapa
4868,ears_dataset_processed/val/p068/emo_extasy_sentences_0_138336.wav,p068,val,female,18-25,hispanic or latino,ecapa
4869,ears_dataset_processed/val/p068/freeform_speech_06_320000_480000.wav,p068,val,female,18-25,hispanic or latino,ecapa
4870,ears_dataset_processed/val/p068/rainbow_03_fast_0_160000.wav,p068,val,female,18-25,hispanic or latino,ecapa
4871,ears_dataset_processed/val/p068/rainbow_07_slow_0_160000.wav,p068,val,female,18-25,hispanic or latino,ecapa
4872,ears_dataset_processed/val/p068/sentences_02_lowpitch_0_160000.wav,p068,val,female,18-25,hispanic or latino,ecapa
4873,ears_dataset_processed/val/p068/emo_disappointment_freeform_0_160000.wav,p068,val,female,18-25,hispanic or latino,ecapa
4874,ears_dataset_processed/val/p068/emo_neutral_sentences_0_141400.wav,p068,val,female,18-25,hispanic or latino,ecapa
4875,ears_dataset_processed/val/p068/sentences_18_regular_0_160000.wav,p068,val,female,18-25,hispanic or latino,ecapa
4876,ears_dataset_processed/val/p068/rainbow_06_whisper_0_160000.wav,p068,val,female,18-25,hispanic or latino,ecapa
4877,ears_dataset_processed/val/p068/freeform_speech_03_2560000_2720000.wav,p068,val,female,18-25,hispanic or latino,ecapa
4878,ears_dataset_processed/val/p068/sentences_01_slow_0_160000.wav,p068,val,female,18-25,hispanic or latino,ecapa
4879,ears_dataset_processed/val/p068/emo_disgust_freeform_0_160000.wav,p068,val,female,18-25,hispanic or latino,ecapa
4880,ears_dataset_processed/val/p068/rainbow_03_loud_0_160000.wav,p068,val,female,18-25,hispanic or latino,ecapa
4881,ears_dataset_processed/val/p068/emo_contentment_freeform_0_160000.wav,p068,val,female,18-25,hispanic or latino,ecapa
4882,ears_dataset_processed/val/p068/emo_interest_freeform_0_136510.wav,p068,val,female,18-25,hispanic or latino,ecapa
4883,ears_dataset_processed/val/p068/freeform_speech_03_2400000_2560000.wav,p068,val,female,18-25,hispanic or latino,ecapa
4884,ears_dataset_processed/val/p068/emo_desire_sentences_0_151127.wav,p068,val,female,18-25,hispanic or latino,ecapa
4885,ears_dataset_processed/val/p068/sentences_23_regular_0_160000.wav,p068,val,female,18-25,hispanic or latino,ecapa
4886,ears_dataset_processed/val/p068/sentences_01_lowpitch_0_160000.wav,p068,val,female,18-25,hispanic or latino,ecapa
4887,ears_dataset_processed/val/p068/freeform_speech_03_800000_960000.wav,p068,val,female,18-25,hispanic or latino,ecapa
4888,ears_dataset_processed/val/p068/rainbow_07_lowpitch_0_160000.wav,p068,val,female,18-25,hispanic or latino,ecapa
4889,ears_dataset_processed/val/p068/sentences_01_loud_0_160000.wav,p068,val,female,18-25,hispanic or latino,ecapa
4890,ears_dataset_processed/val/p068/freeform_speech_05_480000_640000.wav,p068,val,female,18-25,hispanic or latino,ecapa
4891,ears_dataset_processed/val/p068/rainbow_06_lowpitch_0_160000.wav,p068,val,female,18-25,hispanic or latino,ecapa
4892,ears_dataset_processed/val/p042/freeform_speech_02_2400000_2560000.wav,p042,val,male,18-25,hispanic or latino,ecapa
4893,ears_dataset_processed/val/p042/freeform_speech_02_640000_800000.wav,p042,val,male,18-25,hispanic or latino,ecapa
4894,ears_dataset_processed/val/p042/emo_confusion_sentences_0_105395.wav,p042,val,male,18-25,hispanic or latino,ecapa
4895,ears_dataset_processed/val/p042/rainbow_07_highpitch_0_160000.wav,p042,val,male,18-25,hispanic or latino,ecapa
4896,ears_dataset_processed/val/p042/emo_extasy_sentences_0_160000.wav,p042,val,male,18-25,hispanic or latino,ecapa
4897,ears_dataset_processed/val/p042/rainbow_08_fast_0_160000.wav,p042,val,male,18-25,hispanic or latino,ecapa
4898,ears_dataset_processed/val/p042/sentences_16_regular_0_160000.wav,p042,val,male,18-25,hispanic or latino,ecapa
4899,ears_dataset_processed/val/p042/rainbow_05_regular_0_160000.wav,p042,val,male,18-25,hispanic or latino,ecapa
4900,ears_dataset_processed/val/p042/rainbow_05_lowpitch_0_160000.wav,p042,val,male,18-25,hispanic or latino,ecapa
4901,ears_dataset_processed/val/p042/freeform_speech_06_2080000_2240000.wav,p042,val,male,18-25,hispanic or latino,ecapa
4902,ears_dataset_processed/val/p042/sentences_04_whisper_0_160000.wav,p042,val,male,18-25,hispanic or latino,ecapa
4903,ears_dataset_processed/val/p042/freeform_speech_02_480000_640000.wav,p042,val,male,18-25,hispanic or latino,ecapa
4904,ears_dataset_processed/val/p042/rainbow_07_regular_0_160000.wav,p042,val,male,18-25,hispanic or latino,ecapa
4905,ears_dataset_processed/val/p042/freeform_speech_02_2560000_2720000.wav,p042,val,male,18-25,hispanic or latino,ecapa
4906,ears_dataset_processed/val/p042/freeform_speech_06_2720000_2880000.wav,p042,val,male,18-25,hispanic or latino,ecapa
4907,ears_dataset_processed/val/p042/rainbow_01_highpitch_0_158014.wav,p042,val,male,18-25,hispanic or latino,ecapa
4908,ears_dataset_processed/val/p042/freeform_speech_02_1920000_2080000.wav,p042,val,male,18-25,hispanic or latino,ecapa
4909,ears_dataset_processed/val/p042/freeform_speech_03_960000_1120000.wav,p042,val,male,18-25,hispanic or latino,ecapa
4910,ears_dataset_processed/val/p042/emo_extasy_freeform_0_160000.wav,p042,val,male,18-25,hispanic or latino,ecapa
4911,ears_dataset_processed/val/p042/sentences_11_highpitch_0_160000.wav,p042,val,male,18-25,hispanic or latino,ecapa
4912,ears_dataset_processed/val/p042/freeform_speech_04_2080000_2240000.wav,p042,val,male,18-25,hispanic or latino,ecapa
4913,ears_dataset_processed/val/p042/freeform_speech_06_1280000_1440000.wav,p042,val,male,18-25,hispanic or latino,ecapa
4914,ears_dataset_processed/val/p042/freeform_speech_04_2560000_2720000.wav,p042,val,male,18-25,hispanic or latino,ecapa
4915,ears_dataset_processed/val/p042/freeform_speech_03_1600000_1760000.wav,p042,val,male,18-25,hispanic or latino,ecapa
4916,ears_dataset_processed/val/p042/rainbow_04_regular_0_160000.wav,p042,val,male,18-25,hispanic or latino,ecapa
4917,ears_dataset_processed/val/p042/freeform_speech_02_800000_960000.wav,p042,val,male,18-25,hispanic or latino,ecapa
4918,ears_dataset_processed/val/p042/rainbow_08_loud_0_160000.wav,p042,val,male,18-25,hispanic or latino,ecapa
4919,ears_dataset_processed/val/p042/freeform_speech_01_0_160000.wav,p042,val,male,18-25,hispanic or latino,ecapa
4920,ears_dataset_processed/val/p042/emo_desire_sentences_0_156029.wav,p042,val,male,18-25,hispanic or latino,ecapa
4921,ears_dataset_processed/val/p042/emo_anger_freeform_0_160000.wav,p042,val,male,18-25,hispanic or latino,ecapa
4922,ears_dataset_processed/val/p042/sentences_12_highpitch_0_160000.wav,p042,val,male,18-25,hispanic or latino,ecapa
4923,ears_dataset_processed/val/p042/rainbow_02_slow_0_160000.wav,p042,val,male,18-25,hispanic or latino,ecapa
4924,ears_dataset_processed/val/p042/emo_neutral_sentences_0_135450.wav,p042,val,male,18-25,hispanic or latino,ecapa
4925,ears_dataset_processed/val/p042/sentences_09_fast_0_160000.wav,p042,val,male,18-25,hispanic or latino,ecapa
4926,ears_dataset_processed/val/p042/sentences_02_lowpitch_0_160000.wav,p042,val,male,18-25,hispanic or latino,ecapa
4927,ears_dataset_processed/val/p042/freeform_speech_06_1120000_1280000.wav,p042,val,male,18-25,hispanic or latino,ecapa
4928,ears_dataset_processed/val/p042/freeform_speech_06_640000_800000.wav,p042,val,male,18-25,hispanic or latino,ecapa
4929,ears_dataset_processed/val/p042/rainbow_02_lowpitch_0_160000.wav,p042,val,male,18-25,hispanic or latino,ecapa
4930,ears_dataset_processed/val/p042/freeform_speech_05_160000_320000.wav,p042,val,male,18-25,hispanic or latino,ecapa
4931,ears_dataset_processed/val/p042/emo_serenity_sentences_0_160000.wav,p042,val,male,18-25,hispanic or latino,ecapa
4932,ears_dataset_processed/val/p042/emo_disgust_freeform_0_160000.wav,p042,val,male,18-25,hispanic or latino,ecapa
4933,ears_dataset_processed/val/p042/rainbow_03_loud_0_160000.wav,p042,val,male,18-25,hispanic or latino,ecapa
4934,ears_dataset_processed/val/p042/emo_contentment_freeform_0_160000.wav,p042,val,male,18-25,hispanic or latino,ecapa
4935,ears_dataset_processed/val/p042/freeform_speech_04_2400000_2560000.wav,p042,val,male,18-25,hispanic or latino,ecapa
4936,ears_dataset_processed/val/p042/sentences_02_highpitch_0_160000.wav,p042,val,male,18-25,hispanic or latino,ecapa
4937,ears_dataset_processed/val/p042/freeform_speech_04_1760000_1920000.wav,p042,val,male,18-25,hispanic or latino,ecapa
4938,ears_dataset_processed/val/p042/freeform_speech_02_1600000_1760000.wav,p042,val,male,18-25,hispanic or latino,ecapa
4939,ears_dataset_processed/val/p042/sentences_23_regular_0_160000.wav,p042,val,male,18-25,hispanic or latino,ecapa
4940,ears_dataset_processed/val/p042/emo_disgust_sentences_0_152334.wav,p042,val,male,18-25,hispanic or latino,ecapa
4941,ears_dataset_processed/val/p042/rainbow_07_lowpitch_0_160000.wav,p042,val,male,18-25,hispanic or latino,ecapa
4942,ears_dataset_processed/val/p042/rainbow_05_slow_0_160000.wav,p042,val,male,18-25,hispanic or latino,ecapa
4943,ears_dataset_processed/val/p042/emo_interest_freeform_0_160000.wav,p042,val,male,18-25,hispanic or latino,ecapa
4944,ears_dataset_processed/val/p042/sentences_01_regular_0_160000.wav,p042,val,male,18-25,hispanic or latino,ecapa
4945,ears_dataset_processed/val/p019/freeform_speech_04_2720000_2880000.wav,p019,val,male,18-25,white or caucasian,ecapa
4946,ears_dataset_processed/val/p019/rainbow_06_lowpitch_0_156014.wav,p019,val,male,18-25,white or caucasian,ecapa
4947,ears_dataset_processed/val/p019/sentences_13_lowpitch_0_160000.wav,p019,val,male,18-25,white or caucasian,ecapa
4948,ears_dataset_processed/val/p019/freeform_speech_06_160000_320000.wav,p019,val,male,18-25,white or caucasian,ecapa
4949,ears_dataset_processed/val/p019/freeform_speech_02_0_160000.wav,p019,val,male,18-25,white or caucasian,ecapa
4950,ears_dataset_processed/val/p019/sentences_04_whisper_0_160000.wav,p019,val,male,18-25,white or caucasian,ecapa
4951,ears_dataset_processed/val/p019/sentences_08_slow_0_160000.wav,p019,val,male,18-25,white or caucasian,ecapa
4952,ears_dataset_processed/val/p019/freeform_speech_02_320000_480000.wav,p019,val,male,18-25,white or caucasian,ecapa
4953,ears_dataset_processed/val/p019/rainbow_07_regular_0_160000.wav,p019,val,male,18-25,white or caucasian,ecapa
4954,ears_dataset_processed/val/p019/emo_extasy_freeform_0_160000.wav,p019,val,male,18-25,white or caucasian,ecapa
4955,ears_dataset_processed/val/p019/freeform_speech_02_2080000_2240000.wav,p019,val,male,18-25,white or caucasian,ecapa
4956,ears_dataset_processed/val/p019/freeform_speech_02_160000_320000.wav,p019,val,male,18-25,white or caucasian,ecapa
4957,ears_dataset_processed/val/p019/rainbow_08_slow_160000_320000.wav,p019,val,male,18-25,white or caucasian,ecapa
4958,ears_dataset_processed/val/p019/freeform_speech_03_2080000_2240000.wav,p019,val,male,18-25,white or caucasian,ecapa
4959,ears_dataset_processed/val/p019/rainbow_03_whisper_0_160000.wav,p019,val,male,18-25,white or caucasian,ecapa
4960,ears_dataset_processed/val/p019/emo_desire_sentences_0_160000.wav,p019,val,male,18-25,white or caucasian,ecapa
4961,ears_dataset_processed/val/p019/rainbow_04_regular_0_160000.wav,p019,val,male,18-25,white or caucasian,ecapa
4962,ears_dataset_processed/val/p019/rainbow_06_slow_0_160000.wav,p019,val,male,18-25,white or caucasian,ecapa
4963,ears_dataset_processed/val/p019/emo_embarassment_sentences_0_160000.wav,p019,val,male,18-25,white or caucasian,ecapa
4964,ears_dataset_processed/val/p019/rainbow_07_whisper_0_160000.wav,p019,val,male,18-25,white or caucasian,ecapa
4965,ears_dataset_processed/val/p019/emo_disappointment_sentences_0_160000.wav,p019,val,male,18-25,white or caucasian,ecapa
4966,ears_dataset_processed/val/p019/sentences_22_regular_0_160000.wav,p019,val,male,18-25,white or caucasian,ecapa
4967,ears_dataset_processed/val/p019/freeform_speech_03_2240000_2400000.wav,p019,val,male,18-25,white or caucasian,ecapa
4968,ears_dataset_processed/val/p019/freeform_speech_02_1440000_1600000.wav,p019,val,male,18-25,white or caucasian,ecapa
4969,ears_dataset_processed/val/p019/rainbow_03_lowpitch_0_160000.wav,p019,val,male,18-25,white or caucasian,ecapa
4970,ears_dataset_processed/val/p019/emo_confusion_sentences_0_132721.wav,p019,val,male,18-25,white or caucasian,ecapa
4971,ears_dataset_processed/val/p019/sentences_02_lowpitch_0_160000.wav,p019,val,male,18-25,white or caucasian,ecapa
4972,ears_dataset_processed/val/p019/freeform_speech_06_2560000_2720000.wav,p019,val,male,18-25,white or caucasian,ecapa
4973,ears_dataset_processed/val/p019/emo_confusion_freeform_0_160000.wav,p019,val,male,18-25,white or caucasian,ecapa
4974,ears_dataset_processed/val/p019/freeform_speech_05_320000_480000.wav,p019,val,male,18-25,white or caucasian,ecapa
4975,ears_dataset_processed/val/p019/freeform_speech_05_960000_1120000.wav,p019,val,male,18-25,white or caucasian,ecapa
4976,ears_dataset_processed/val/p019/freeform_speech_03_480000_640000.wav,p019,val,male,18-25,white or caucasian,ecapa
4977,ears_dataset_processed/val/p019/rainbow_06_fast_0_124723.wav,p019,val,male,18-25,white or caucasian,ecapa
4978,ears_dataset_processed/val/p019/rainbow_01_regular_0_130643.wav,p019,val,male,18-25,white or caucasian,ecapa
4979,ears_dataset_processed/val/p019/rainbow_04_lowpitch_0_160000.wav,p019,val,male,18-25,white or caucasian,ecapa
4980,ears_dataset_processed/val/p019/emo_amusement_sentences_0_124327.wav,p019,val,male,18-25,white or caucasian,ecapa
4981,ears_dataset_processed/val/p019/emo_interest_sentences_0_140020.wav,p019,val,male,18-25,white or caucasian,ecapa
4982,ears_dataset_processed/val/p019/emo_disgust_freeform_0_160000.wav,p019,val,male,18-25,white or caucasian,ecapa
4983,ears_dataset_processed/val/p019/rainbow_03_loud_0_160000.wav,p019,val,male,18-25,white or caucasian,ecapa
4984,ears_dataset_processed/val/p019/rainbow_02_fast_0_136947.wav,p019,val,male,18-25,white or caucasian,ecapa
4985,ears_dataset_processed/val/p019/rainbow_05_loud_0_160000.wav,p019,val,male,18-25,white or caucasian,ecapa
4986,ears_dataset_processed/val/p019/emo_guilt_freeform_160000_320000.wav,p019,val,male,18-25,white or caucasian,ecapa
4987,ears_dataset_processed/val/p019/sentences_01_lowpitch_0_160000.wav,p019,val,male,18-25,white or caucasian,ecapa
4988,ears_dataset_processed/val/p019/rainbow_04_fast_0_158491.wav,p019,val,male,18-25,white or caucasian,ecapa
4989,ears_dataset_processed/val/p019/freeform_speech_06_1920000_2080000.wav,p019,val,male,18-25,white or caucasian,ecapa
4990,ears_dataset_processed/val/p019/rainbow_07_lowpitch_0_160000.wav,p019,val,male,18-25,white or caucasian,ecapa
4991,ears_dataset_processed/val/p019/emo_desire_freeform_0_160000.wav,p019,val,male,18-25,white or caucasian,ecapa
4992,ears_dataset_processed/val/p019/rainbow_06_whisper_0_153419.wav,p019,val,male,18-25,white or caucasian,ecapa
4993,ears_dataset_processed/val/p019/sentences_01_loud_0_160000.wav,p019,val,male,18-25,white or caucasian,ecapa
4994,ears_dataset_processed/val/p019/emo_sadness_sentences_0_160000.wav,p019,val,male,18-25,white or caucasian,ecapa
4995,ears_dataset_processed/val/p019/freeform_speech_06_0_160000.wav,p019,val,male,18-25,white or caucasian,ecapa
4996,ears_dataset_processed/val/p054/freeform_speech_02_640000_800000.wav,p054,val,male,46-55,white or caucasian,ecapa
4997,ears_dataset_processed/val/p054/sentences_13_lowpitch_0_160000.wav,p054,val,male,46-55,white or caucasian,ecapa
4998,ears_dataset_processed/val/p054/freeform_speech_06_2400000_2560000.wav,p054,val,male,46-55,white or caucasian,ecapa
4999,ears_dataset_processed/val/p054/freeform_speech_06_480000_640000.wav,p054,val,male,46-55,white or caucasian,ecapa
5000,ears_dataset_processed/val/p054/rainbow_06_regular_0_160000.wav,p054,val,male,46-55,white or caucasian,ecapa
5001,ears_dataset_processed/val/p054/rainbow_05_lowpitch_0_160000.wav,p054,val,male,46-55,white or caucasian,ecapa
5002,ears_dataset_processed/val/p054/rainbow_08_highpitch_0_160000.wav,p054,val,male,46-55,white or caucasian,ecapa
5003,ears_dataset_processed/val/p054/freeform_speech_02_480000_640000.wav,p054,val,male,46-55,white or caucasian,ecapa
5004,ears_dataset_processed/val/p054/rainbow_04_fast_0_160000.wav,p054,val,male,46-55,white or caucasian,ecapa
5005,ears_dataset_processed/val/p054/rainbow_07_regular_0_160000.wav,p054,val,male,46-55,white or caucasian,ecapa
5006,ears_dataset_processed/val/p054/sentences_01_fast_0_160000.wav,p054,val,male,46-55,white or caucasian,ecapa
5007,ears_dataset_processed/val/p054/freeform_speech_02_2560000_2720000.wav,p054,val,male,46-55,white or caucasian,ecapa
5008,ears_dataset_processed/val/p054/freeform_speech_02_1920000_2080000.wav,p054,val,male,46-55,white or caucasian,ecapa
5009,ears_dataset_processed/val/p054/freeform_speech_03_960000_1120000.wav,p054,val,male,46-55,white or caucasian,ecapa
5010,ears_dataset_processed/val/p054/emo_extasy_freeform_0_160000.wav,p054,val,male,46-55,white or caucasian,ecapa
5011,ears_dataset_processed/val/p054/rainbow_02_highpitch_0_160000.wav,p054,val,male,46-55,white or caucasian,ecapa
5012,ears_dataset_processed/val/p054/emo_extasy_sentences_0_139919.wav,p054,val,male,46-55,white or caucasian,ecapa
5013,ears_dataset_processed/val/p054/emo_desire_sentences_0_160000.wav,p054,val,male,46-55,white or caucasian,ecapa
5014,ears_dataset_processed/val/p054/rainbow_04_regular_0_160000.wav,p054,val,male,46-55,white or caucasian,ecapa
5015,ears_dataset_processed/val/p054/freeform_speech_02_800000_960000.wav,p054,val,male,46-55,white or caucasian,ecapa
5016,ears_dataset_processed/val/p054/emo_disgust_sentences_0_147243.wav,p054,val,male,46-55,white or caucasian,ecapa
5017,ears_dataset_processed/val/p054/rainbow_03_regular_0_160000.wav,p054,val,male,46-55,white or caucasian,ecapa
5018,ears_dataset_processed/val/p054/rainbow_04_highpitch_0_160000.wav,p054,val,male,46-55,white or caucasian,ecapa
5019,ears_dataset_processed/val/p054/rainbow_06_highpitch_0_159378.wav,p054,val,male,46-55,white or caucasian,ecapa
5020,ears_dataset_processed/val/p054/emo_neutral_sentences_0_160000.wav,p054,val,male,46-55,white or caucasian,ecapa
5021,ears_dataset_processed/val/p054/sentences_08_slow_160000_320000.wav,p054,val,male,46-55,white or caucasian,ecapa
5022,ears_dataset_processed/val/p054/emo_anger_freeform_0_160000.wav,p054,val,male,46-55,white or caucasian,ecapa
5023,ears_dataset_processed/val/p054/sentences_22_regular_0_160000.wav,p054,val,male,46-55,white or caucasian,ecapa
5024,ears_dataset_processed/val/p054/rainbow_03_lowpitch_0_160000.wav,p054,val,male,46-55,white or caucasian,ecapa
5025,ears_dataset_processed/val/p054/freeform_speech_05_1440000_1600000.wav,p054,val,male,46-55,white or caucasian,ecapa
5026,ears_dataset_processed/val/p054/rainbow_07_slow_0_160000.wav,p054,val,male,46-55,white or caucasian,ecapa
5027,ears_dataset_processed/val/p054/emo_disappointment_freeform_0_160000.wav,p054,val,male,46-55,white or caucasian,ecapa
5028,ears_dataset_processed/val/p054/freeform_speech_05_320000_480000.wav,p054,val,male,46-55,white or caucasian,ecapa
5029,ears_dataset_processed/val/p054/rainbow_07_fast_0_160000.wav,p054,val,male,46-55,white or caucasian,ecapa
5030,ears_dataset_processed/val/p054/rainbow_01_slow_0_160000.wav,p054,val,male,46-55,white or caucasian,ecapa
5031,ears_dataset_processed/val/p054/rainbow_06_whisper_0_160000.wav,p054,val,male,46-55,white or caucasian,ecapa
5032,ears_dataset_processed/val/p054/freeform_speech_06_640000_800000.wav,p054,val,male,46-55,white or caucasian,ecapa
5033,ears_dataset_processed/val/p054/freeform_speech_03_2560000_2720000.wav,p054,val,male,46-55,white or caucasian,ecapa
5034,ears_dataset_processed/val/p054/emo_serenity_sentences_0_160000.wav,p054,val,male,46-55,white or caucasian,ecapa
5035,ears_dataset_processed/val/p054/sentences_01_slow_0_160000.wav,p054,val,male,46-55,white or caucasian,ecapa
5036,ears_dataset_processed/val/p054/emo_disgust_freeform_0_160000.wav,p054,val,male,46-55,white or caucasian,ecapa
5037,ears_dataset_processed/val/p054/emo_contentment_freeform_0_160000.wav,p054,val,male,46-55,white or caucasian,ecapa
5038,ears_dataset_processed/val/p054/sentences_02_slow_0_160000.wav,p054,val,male,46-55,white or caucasian,ecapa
5039,ears_dataset_processed/val/p054/sentences_01_slow_160000_320000.wav,p054,val,male,46-55,white or caucasian,ecapa
5040,ears_dataset_processed/val/p054/freeform_speech_05_800000_960000.wav,p054,val,male,46-55,white or caucasian,ecapa
5041,ears_dataset_processed/val/p054/sentences_05_loud_0_160000.wav,p054,val,male,46-55,white or caucasian,ecapa
5042,ears_dataset_processed/val/p054/rainbow_04_slow_0_160000.wav,p054,val,male,46-55,white or caucasian,ecapa
5043,ears_dataset_processed/val/p054/emo_confusion_sentences_0_118280.wav,p054,val,male,46-55,white or caucasian,ecapa
5044,ears_dataset_processed/val/p054/freeform_speech_03_2720000_2880000.wav,p054,val,male,46-55,white or caucasian,ecapa
5045,ears_dataset_processed/val/p054/emo_interest_freeform_0_160000.wav,p054,val,male,46-55,white or caucasian,ecapa
5046,ears_dataset_processed/val/p054/interjection_anger_0_160000.wav,p054,val,male,46-55,white or caucasian,ecapa
5047,ears_dataset_processed/val/p012/sentences_10_fast_0_160000.wav,p012,val,female,26-35,hispanic or latino,ecapa
5048,ears_dataset_processed/val/p012/sentences_02_regular_160000_320000.wav,p012,val,female,26-35,hispanic or latino,ecapa
5049,ears_dataset_processed/val/p012/freeform_speech_02_1120000_1280000.wav,p012,val,female,26-35,hispanic or latino,ecapa
5050,ears_dataset_processed/val/p012/emo_relief_sentences_0_160000.wav,p012,val,female,26-35,hispanic or latino,ecapa
5051,ears_dataset_processed/val/p012/freeform_speech_06_1440000_1600000.wav,p012,val,female,26-35,hispanic or latino,ecapa
5052,ears_dataset_processed/val/p012/rainbow_08_fast_0_160000.wav,p012,val,female,26-35,hispanic or latino,ecapa
5053,ears_dataset_processed/val/p012/freeform_speech_05_0_160000.wav,p012,val,female,26-35,hispanic or latino,ecapa
5054,ears_dataset_processed/val/p012/emo_relief_freeform_0_160000.wav,p012,val,female,26-35,hispanic or latino,ecapa
5055,ears_dataset_processed/val/p012/rainbow_07_whisper_160000_320000.wav,p012,val,female,26-35,hispanic or latino,ecapa
5056,ears_dataset_processed/val/p012/freeform_speech_02_0_160000.wav,p012,val,female,26-35,hispanic or latino,ecapa
5057,ears_dataset_processed/val/p012/freeform_speech_02_1760000_1920000.wav,p012,val,female,26-35,hispanic or latino,ecapa
5058,ears_dataset_processed/val/p012/sentences_08_slow_0_160000.wav,p012,val,female,26-35,hispanic or latino,ecapa
5059,ears_dataset_processed/val/p012/rainbow_07_regular_0_160000.wav,p012,val,female,26-35,hispanic or latino,ecapa
5060,ears_dataset_processed/val/p012/rainbow_08_lowpitch_0_160000.wav,p012,val,female,26-35,hispanic or latino,ecapa
5061,ears_dataset_processed/val/p012/freeform_speech_02_2560000_2720000.wav,p012,val,female,26-35,hispanic or latino,ecapa
5062,ears_dataset_processed/val/p012/freeform_speech_06_1600000_1760000.wav,p012,val,female,26-35,hispanic or latino,ecapa
5063,ears_dataset_processed/val/p012/freeform_speech_03_960000_1120000.wav,p012,val,female,26-35,hispanic or latino,ecapa
5064,ears_dataset_processed/val/p012/freeform_speech_05_2720000_2880000.wav,p012,val,female,26-35,hispanic or latino,ecapa
5065,ears_dataset_processed/val/p012/freeform_speech_06_1280000_1440000.wav,p012,val,female,26-35,hispanic or latino,ecapa
5066,ears_dataset_processed/val/p012/freeform_speech_04_2560000_2720000.wav,p012,val,female,26-35,hispanic or latino,ecapa
5067,ears_dataset_processed/val/p012/freeform_speech_06_960000_1120000.wav,p012,val,female,26-35,hispanic or latino,ecapa
5068,ears_dataset_processed/val/p012/emo_embarassment_freeform_0_160000.wav,p012,val,female,26-35,hispanic or latino,ecapa
5069,ears_dataset_processed/val/p012/freeform_speech_02_800000_960000.wav,p012,val,female,26-35,hispanic or latino,ecapa
5070,ears_dataset_processed/val/p012/rainbow_07_loud_0_160000.wav,p012,val,female,26-35,hispanic or latino,ecapa
5071,ears_dataset_processed/val/p012/emo_confusion_freeform_160000_320000.wav,p012,val,female,26-35,hispanic or latino,ecapa
5072,ears_dataset_processed/val/p012/emo_anger_freeform_0_160000.wav,p012,val,female,26-35,hispanic or latino,ecapa
5073,ears_dataset_processed/val/p012/interjection_congratulations_0_160000.wav,p012,val,female,26-35,hispanic or latino,ecapa
5074,ears_dataset_processed/val/p012/emo_embarassment_sentences_0_160000.wav,p012,val,female,26-35,hispanic or latino,ecapa
5075,ears_dataset_processed/val/p012/rainbow_08_regular_0_160000.wav,p012,val,female,26-35,hispanic or latino,ecapa
5076,ears_dataset_processed/val/p012/emo_disappointment_sentences_0_160000.wav,p012,val,female,26-35,hispanic or latino,ecapa
5077,ears_dataset_processed/val/p012/freeform_speech_02_1440000_1600000.wav,p012,val,female,26-35,hispanic or latino,ecapa
