row_index,audio_path,speaker_id,split,gender,age,ethnicity,embedding_family,pdaf_mode
7366,ears_dataset_processed/test/p011/rainbow_06_lowpitch_0_160000.wav,p011,test,female,18-25,white or caucasian,pdaf,neutral_mel128
7367,ears_dataset_processed/test/p011/freeform_speech_03_640000_800000.wav,p011,test,female,18-25,white or caucasian,pdaf,neutral_mel128
7368,ears_dataset_processed/test/p011/freeform_speech_06_0_160000.wav,p011,test,female,18-25,white or caucasian,pdaf,neutral_mel128
7369,ears_dataset_processed/test/p011/freeform_speech_01_1280000_1440000.wav,p011,test,female,18-25,white or caucasian,pdaf,neutral_mel128
7370,ears_dataset_processed/test/p011/emo_fear_freeform_0_160000.wav,p011,test,female,18-25,white or caucasian,pdaf,neutral_mel128
7371,ears_dataset_processed/test/p099/freeform_speech_04_2720000_2880000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7372,ears_dataset_processed/test/p099/sentences_10_fast_0_160000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7373,ears_dataset_processed/test/p099/sentences_02_whisper_0_160000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7374,ears_dataset_processed/test/p099/freeform_speech_02_2400000_2560000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7375,ears_dataset_processed/test/p099/sentences_02_regular_160000_320000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7376,ears_dataset_processed/test/p099/sentences_17_regular_0_160000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7377,ears_dataset_processed/test/p099/freeform_speech_02_1120000_1280000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7378,ears_dataset_processed/test/p099/freeform_speech_02_640000_800000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7379,ears_dataset_processed/test/p099/interjection_greetings_0_124680.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7380,ears_dataset_processed/test/p099/emo_relief_sentences_0_160000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7381,ears_dataset_processed/test/p099/freeform_speech_06_1440000_1600000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7382,ears_dataset_processed/test/p099/sentences_13_lowpitch_0_160000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7383,ears_dataset_processed/test/p099/rainbow_07_highpitch_0_160000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7384,ears_dataset_processed/test/p099/freeform_speech_06_160000_320000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7385,ears_dataset_processed/test/p099/freeform_speech_04_800000_960000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7386,ears_dataset_processed/test/p099/rainbow_08_fast_0_160000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7387,ears_dataset_processed/test/p099/freeform_speech_05_0_160000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7388,ears_dataset_processed/test/p099/freeform_speech_06_2400000_2560000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7389,ears_dataset_processed/test/p099/freeform_speech_03_1120000_1280000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7390,ears_dataset_processed/test/p099/sentences_16_regular_0_160000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7391,ears_dataset_processed/test/p099/freeform_speech_06_480000_640000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7392,ears_dataset_processed/test/p099/rainbow_05_regular_0_160000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7393,ears_dataset_processed/test/p099/emo_realization_freeform_0_160000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7394,ears_dataset_processed/test/p099/freeform_speech_01_1920000_2080000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7395,ears_dataset_processed/test/p099/rainbow_06_regular_0_160000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7396,ears_dataset_processed/test/p099/rainbow_05_lowpitch_0_160000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7397,ears_dataset_processed/test/p099/emo_relief_freeform_0_160000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7398,ears_dataset_processed/test/p099/rainbow_08_highpitch_0_160000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7399,ears_dataset_processed/test/p099/rainbow_07_whisper_160000_320000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7400,ears_dataset_processed/test/p099/rainbow_08_whisper_0_160000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7401,ears_dataset_processed/test/p099/freeform_speech_02_0_160000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7402,ears_dataset_processed/test/p099/freeform_speech_06_2080000_2240000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7403,ears_dataset_processed/test/p099/freeform_speech_02_1280000_1440000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7404,ears_dataset_processed/test/p099/freeform_speech_02_1760000_1920000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7405,ears_dataset_processed/test/p099/freeform_speech_01_960000_1120000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7406,ears_dataset_processed/test/p099/freeform_speech_01_480000_640000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7407,ears_dataset_processed/test/p099/sentences_04_whisper_160000_320000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7408,ears_dataset_processed/test/p099/sentences_04_whisper_0_160000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7409,ears_dataset_processed/test/p099/sentences_08_slow_0_160000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7410,ears_dataset_processed/test/p099/freeform_speech_02_320000_480000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7411,ears_dataset_processed/test/p099/sentences_02_loud_0_160000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7412,ears_dataset_processed/test/p099/freeform_speech_02_480000_640000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7413,ears_dataset_processed/test/p099/sentences_06_loud_160000_320000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7414,ears_dataset_processed/test/p099/rainbow_08_slow_0_160000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7415,ears_dataset_processed/test/p099/rainbow_04_fast_0_160000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7416,ears_dataset_processed/test/p099/freeform_speech_03_1760000_1920000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7417,ears_dataset_processed/test/p099/sentences_24_regular_0_160000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7418,ears_dataset_processed/test/p099/freeform_speech_05_2240000_2400000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7419,ears_dataset_processed/test/p099/freeform_speech_04_640000_800000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7420,ears_dataset_processed/test/p099/rainbow_07_regular_0_160000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7421,ears_dataset_processed/test/p099/freeform_speech_04_2240000_2400000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7422,ears_dataset_processed/test/p099/rainbow_01_fast_0_142930.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7423,ears_dataset_processed/test/p099/sentences_01_fast_0_160000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7424,ears_dataset_processed/test/p099/emo_amusement_sentences_0_160000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7425,ears_dataset_processed/test/p099/rainbow_08_lowpitch_0_160000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7426,ears_dataset_processed/test/p099/interjection_agreement_0_160000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7427,ears_dataset_processed/test/p099/freeform_speech_02_2560000_2720000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7428,ears_dataset_processed/test/p099/rainbow_05_fast_0_160000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7429,ears_dataset_processed/test/p099/emo_amazement_freeform_0_160000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7430,ears_dataset_processed/test/p099/freeform_speech_06_1600000_1760000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7431,ears_dataset_processed/test/p099/freeform_speech_05_640000_800000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7432,ears_dataset_processed/test/p099/freeform_speech_04_1600000_1760000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7433,ears_dataset_processed/test/p099/freeform_speech_06_2720000_2880000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7434,ears_dataset_processed/test/p099/freeform_speech_05_1600000_1760000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7435,ears_dataset_processed/test/p099/emo_disgust_sentences_0_160000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7436,ears_dataset_processed/test/p099/freeform_speech_02_1920000_2080000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7437,ears_dataset_processed/test/p099/freeform_speech_03_960000_1120000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7438,ears_dataset_processed/test/p099/emo_extasy_freeform_0_160000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7439,ears_dataset_processed/test/p099/emo_confusion_sentences_0_110782.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7440,ears_dataset_processed/test/p099/freeform_speech_05_2720000_2880000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7441,ears_dataset_processed/test/p099/rainbow_02_loud_0_160000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7442,ears_dataset_processed/test/p099/freeform_speech_06_1760000_1920000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7443,ears_dataset_processed/test/p099/sentences_11_highpitch_0_160000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7444,ears_dataset_processed/test/p099/freeform_speech_02_2080000_2240000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7445,ears_dataset_processed/test/p099/freeform_speech_04_2080000_2240000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7446,ears_dataset_processed/test/p099/freeform_speech_02_960000_1120000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7447,ears_dataset_processed/test/p099/freeform_speech_06_1280000_1440000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7448,ears_dataset_processed/test/p099/emo_contentment_sentences_0_121373.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7449,ears_dataset_processed/test/p099/rainbow_08_lowpitch_160000_320000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7450,ears_dataset_processed/test/p099/freeform_speech_02_160000_320000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7451,ears_dataset_processed/test/p099/freeform_speech_04_2560000_2720000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7452,ears_dataset_processed/test/p099/rainbow_02_highpitch_0_160000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7453,ears_dataset_processed/test/p099/freeform_speech_02_2240000_2400000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7454,ears_dataset_processed/test/p099/freeform_speech_06_960000_1120000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7455,ears_dataset_processed/test/p099/emo_realization_sentences_0_160000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7456,ears_dataset_processed/test/p099/rainbow_08_slow_160000_320000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7457,ears_dataset_processed/test/p099/freeform_speech_04_1920000_2080000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7458,ears_dataset_processed/test/p099/freeform_speech_03_2080000_2240000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7459,ears_dataset_processed/test/p099/freeform_speech_04_480000_640000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7460,ears_dataset_processed/test/p099/emo_embarassment_freeform_0_160000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7461,ears_dataset_processed/test/p099/emo_distress_sentences_0_160000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7462,ears_dataset_processed/test/p099/rainbow_03_whisper_0_160000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7463,ears_dataset_processed/test/p099/emo_pain_freeform_0_160000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7464,ears_dataset_processed/test/p099/freeform_speech_03_1600000_1760000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7465,ears_dataset_processed/test/p099/freeform_speech_05_1120000_1280000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7466,ears_dataset_processed/test/p099/rainbow_04_regular_0_160000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7467,ears_dataset_processed/test/p099/freeform_speech_02_800000_960000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7468,ears_dataset_processed/test/p099/freeform_speech_05_1760000_1920000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7469,ears_dataset_processed/test/p099/freeform_speech_05_2880000_3040000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7470,ears_dataset_processed/test/p099/sentences_03_whisper_0_160000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7471,ears_dataset_processed/test/p099/rainbow_08_loud_160000_320000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7472,ears_dataset_processed/test/p099/rainbow_08_loud_0_160000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7473,ears_dataset_processed/test/p099/sentences_02_regular_0_160000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7474,ears_dataset_processed/test/p099/rainbow_03_regular_0_160000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7475,ears_dataset_processed/test/p099/sentences_19_regular_0_160000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7476,ears_dataset_processed/test/p099/rainbow_04_highpitch_0_160000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7477,ears_dataset_processed/test/p099/rainbow_07_loud_0_160000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7478,ears_dataset_processed/test/p099/freeform_speech_04_960000_1120000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7479,ears_dataset_processed/test/p099/freeform_speech_01_0_160000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7480,ears_dataset_processed/test/p099/emo_interest_sentences_0_160000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7481,ears_dataset_processed/test/p099/emo_neutral_freeform_0_147304.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7482,ears_dataset_processed/test/p099/emo_neutral_sentences_0_160000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7483,ears_dataset_processed/test/p099/rainbow_03_slow_0_160000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7484,ears_dataset_processed/test/p099/emo_anger_freeform_0_160000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7485,ears_dataset_processed/test/p099/rainbow_02_whisper_0_160000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7486,ears_dataset_processed/test/p099/rainbow_06_slow_0_160000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7487,ears_dataset_processed/test/p099/rainbow_03_highpitch_0_160000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7488,ears_dataset_processed/test/p099/sentences_12_highpitch_0_160000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7489,ears_dataset_processed/test/p099/interjection_congratulations_0_160000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7490,ears_dataset_processed/test/p099/freeform_speech_03_1440000_1600000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7491,ears_dataset_processed/test/p099/rainbow_02_regular_0_160000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7492,ears_dataset_processed/test/p099/emo_embarassment_sentences_0_160000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7493,ears_dataset_processed/test/p099/rainbow_07_whisper_0_160000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7494,ears_dataset_processed/test/p099/rainbow_08_regular_0_160000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7495,ears_dataset_processed/test/p099/rainbow_02_slow_0_160000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7496,ears_dataset_processed/test/p099/emo_disappointment_sentences_0_160000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7497,ears_dataset_processed/test/p099/freeform_speech_03_1280000_1440000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7498,ears_dataset_processed/test/p099/freeform_speech_05_2400000_2560000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7499,ears_dataset_processed/test/p099/sentences_22_regular_0_160000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7500,ears_dataset_processed/test/p099/emo_cuteness_freeform_0_160000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7501,ears_dataset_processed/test/p099/freeform_speech_01_2080000_2240000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7502,ears_dataset_processed/test/p099/freeform_speech_03_2240000_2400000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7503,ears_dataset_processed/test/p099/freeform_speech_05_2080000_2240000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7504,ears_dataset_processed/test/p099/sentences_02_fast_0_160000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7505,ears_dataset_processed/test/p099/freeform_speech_02_1440000_1600000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7506,ears_dataset_processed/test/p099/rainbow_08_whisper_160000_320000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7507,ears_dataset_processed/test/p099/rainbow_03_lowpitch_0_160000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7508,ears_dataset_processed/test/p099/freeform_speech_01_2720000_2880000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7509,ears_dataset_processed/test/p099/freeform_speech_05_1280000_1440000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7510,ears_dataset_processed/test/p099/freeform_speech_05_1440000_1600000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7511,ears_dataset_processed/test/p099/rainbow_05_highpitch_160000_320000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7512,ears_dataset_processed/test/p099/freeform_speech_04_1120000_1280000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7513,ears_dataset_processed/test/p099/rainbow_05_highpitch_0_160000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7514,ears_dataset_processed/test/p099/freeform_speech_06_2240000_2400000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7515,ears_dataset_processed/test/p099/sentences_21_regular_0_160000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7516,ears_dataset_processed/test/p099/rainbow_01_regular_0_160000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7517,ears_dataset_processed/test/p099/freeform_speech_06_320000_480000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7518,ears_dataset_processed/test/p099/emo_sadness_freeform_0_160000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7519,ears_dataset_processed/test/p099/rainbow_06_fast_0_155770.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7520,ears_dataset_processed/test/p099/rainbow_03_fast_0_160000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7521,ears_dataset_processed/test/p099/rainbow_01_highpitch_0_160000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7522,ears_dataset_processed/test/p099/freeform_speech_01_2400000_2560000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7523,ears_dataset_processed/test/p099/rainbow_07_slow_0_160000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7524,ears_dataset_processed/test/p099/sentences_09_fast_0_160000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7525,ears_dataset_processed/test/p099/sentences_06_loud_0_160000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7526,ears_dataset_processed/test/p099/rainbow_08_highpitch_160000_320000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7527,ears_dataset_processed/test/p099/sentences_02_lowpitch_0_160000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7528,ears_dataset_processed/test/p099/freeform_speech_06_2560000_2720000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7529,ears_dataset_processed/test/p099/emo_confusion_freeform_0_160000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7530,ears_dataset_processed/test/p099/rainbow_04_whisper_160000_320000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7531,ears_dataset_processed/test/p099/emo_disappointment_freeform_0_160000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7532,ears_dataset_processed/test/p099/freeform_speech_05_320000_480000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7533,ears_dataset_processed/test/p099/rainbow_07_fast_0_160000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7534,ears_dataset_processed/test/p099/freeform_speech_06_1120000_1280000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7535,ears_dataset_processed/test/p099/emo_serenity_freeform_0_160000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7536,ears_dataset_processed/test/p099/sentences_02_whisper_160000_320000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7537,ears_dataset_processed/test/p099/sentences_15_regular_0_160000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7538,ears_dataset_processed/test/p099/emo_serenity_sentences_0_138633.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7539,ears_dataset_processed/test/p099/sentences_18_regular_0_160000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7540,ears_dataset_processed/test/p099/rainbow_01_slow_0_160000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7541,ears_dataset_processed/test/p099/freeform_speech_05_960000_1120000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7542,ears_dataset_processed/test/p099/rainbow_06_whisper_0_160000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7543,ears_dataset_processed/test/p099/melodic_happy_birthday_0_160000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7544,ears_dataset_processed/test/p099/freeform_speech_06_640000_800000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7545,ears_dataset_processed/test/p099/sentences_01_highpitch_0_160000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7546,ears_dataset_processed/test/p099/rainbow_05_whisper_0_160000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7547,ears_dataset_processed/test/p099/emo_amazement_sentences_0_152807.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7548,ears_dataset_processed/test/p099/freeform_speech_04_1440000_1600000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7549,ears_dataset_processed/test/p099/sentences_14_lowpitch_0_160000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7550,ears_dataset_processed/test/p099/rainbow_02_lowpitch_0_160000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7551,ears_dataset_processed/test/p099/freeform_speech_03_2560000_2720000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7552,ears_dataset_processed/test/p099/freeform_speech_03_480000_640000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7553,ears_dataset_processed/test/p099/rainbow_01_loud_0_160000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7554,ears_dataset_processed/test/p099/freeform_speech_01_1600000_1760000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7555,ears_dataset_processed/test/p099/sentences_07_slow_160000_320000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7556,ears_dataset_processed/test/p099/emo_pain_sentences_0_160000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7557,ears_dataset_processed/test/p099/sentences_07_slow_0_160000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7558,ears_dataset_processed/test/p099/rainbow_04_lowpitch_0_160000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7559,ears_dataset_processed/test/p099/freeform_speech_03_0_160000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7560,ears_dataset_processed/test/p099/emo_pride_sentences_0_160000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7561,ears_dataset_processed/test/p099/freeform_speech_05_160000_320000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7562,ears_dataset_processed/test/p099/emo_guilt_sentences_0_110880.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7563,ears_dataset_processed/test/p099/freeform_speech_01_640000_800000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7564,ears_dataset_processed/test/p099/freeform_speech_04_1280000_1440000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7565,ears_dataset_processed/test/p099/rainbow_06_loud_0_160000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7566,ears_dataset_processed/test/p099/emo_contentment_freeform_0_150461.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7567,ears_dataset_processed/test/p099/freeform_speech_03_320000_480000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7568,ears_dataset_processed/test/p099/sentences_01_slow_0_160000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7569,ears_dataset_processed/test/p099/freeform_speech_04_320000_480000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7570,ears_dataset_processed/test/p099/emo_disgust_freeform_0_160000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7571,ears_dataset_processed/test/p099/rainbow_03_loud_0_160000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7572,ears_dataset_processed/test/p099/sentences_02_slow_0_160000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7573,ears_dataset_processed/test/p099/emo_adoration_freeform_0_160000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7574,ears_dataset_processed/test/p099/freeform_speech_01_2240000_2400000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7575,ears_dataset_processed/test/p099/freeform_speech_03_160000_320000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7576,ears_dataset_processed/test/p099/rainbow_05_loud_0_160000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
