embedding_id,source_prefix,audio_path,resolved_audio_path,resolution_method,n_examples
19253,ears_dataset_processed,ears_dataset_processed/train/p100/rainbow_03_fast_0_157680.wav,tears_audio/p100/rainbow_03_fast.wav,ears_raw_segment,3
19254,ears_dataset_processed,ears_dataset_processed/train/p100/rainbow_06_lowpitch_0_160000.wav,tears_audio/p100/rainbow_06_lowpitch.wav,ears_raw_segment,3
19255,ears_dataset_processed,ears_dataset_processed/train/p100/freeform_speech_03_640000_800000.wav,tears_audio/p100/freeform_speech_03.wav,ears_raw_segment,3
19256,ears_dataset_processed,ears_dataset_processed/train/p100/freeform_speech_06_0_160000.wav,tears_audio/p100/freeform_speech_06.wav,ears_raw_segment,3
19257,ears_dataset_processed,ears_dataset_processed/train/p100/freeform_speech_01_1280000_1440000.wav,tears_audio/p100/freeform_speech_01.wav,ears_raw_segment,3
19258,ears_dataset_processed,ears_dataset_processed/train/p100/emo_fear_freeform_0_160000.wav,tears_audio/p100/emo_fear_freeform.wav,ears_raw_segment,3
19259,ears_dataset_processed,ears_dataset_processed/train/p040/freeform_speech_04_2720000_2880000.wav,tears_audio/p040/freeform_speech_04.wav,ears_raw_segment,3
19260,ears_dataset_processed,ears_dataset_processed/train/p040/sentences_10_fast_0_160000.wav,tears_audio/p040/sentences_10_fast.wav,ears_raw_segment,3
19261,ears_dataset_processed,ears_dataset_processed/train/p040/sentences_02_whisper_0_160000.wav,tears_audio/p040/sentences_02_whisper.wav,ears_raw_segment,3
19262,ears_dataset_processed,ears_dataset_processed/train/p040/sentences_17_regular_0_160000.wav,tears_audio/p040/sentences_17_regular.wav,ears_raw_segment,3
19263,ears_dataset_processed,ears_dataset_processed/train/p040/freeform_speech_02_1120000_1280000.wav,tears_audio/p040/freeform_speech_02.wav,ears_raw_segment,3
19264,ears_dataset_processed,ears_dataset_processed/train/p040/freeform_speech_02_640000_800000.wav,tears_audio/p040/freeform_speech_02.wav,ears_raw_segment,3
19265,ears_dataset_processed,ears_dataset_processed/train/p040/rainbow_01_regular_0_153473.wav,tears_audio/p040/rainbow_01_regular.wav,ears_raw_segment,3
19266,ears_dataset_processed,ears_dataset_processed/train/p040/emo_relief_sentences_0_160000.wav,tears_audio/p040/emo_relief_sentences.wav,ears_raw_segment,3
19267,ears_dataset_processed,ears_dataset_processed/train/p040/freeform_speech_06_1440000_1600000.wav,tears_audio/p040/freeform_speech_06.wav,ears_raw_segment,3
19268,ears_dataset_processed,ears_dataset_processed/train/p040/sentences_13_lowpitch_0_160000.wav,tears_audio/p040/sentences_13_lowpitch.wav,ears_raw_segment,3
19269,ears_dataset_processed,ears_dataset_processed/train/p040/freeform_speech_06_160000_320000.wav,tears_audio/p040/freeform_speech_06.wav,ears_raw_segment,3
19270,ears_dataset_processed,ears_dataset_processed/train/p040/freeform_speech_04_800000_960000.wav,tears_audio/p040/freeform_speech_04.wav,ears_raw_segment,3
19271,ears_dataset_processed,ears_dataset_processed/train/p040/rainbow_08_fast_0_160000.wav,tears_audio/p040/rainbow_08_fast.wav,ears_raw_segment,3
19272,ears_dataset_processed,ears_dataset_processed/train/p040/freeform_speech_05_0_160000.wav,tears_audio/p040/freeform_speech_05.wav,ears_raw_segment,3
19273,ears_dataset_processed,ears_dataset_processed/train/p040/freeform_speech_06_2400000_2560000.wav,tears_audio/p040/freeform_speech_06.wav,ears_raw_segment,3
19274,ears_dataset_processed,ears_dataset_processed/train/p040/freeform_speech_03_1120000_1280000.wav,tears_audio/p040/freeform_speech_03.wav,ears_raw_segment,3
19275,ears_dataset_processed,ears_dataset_processed/train/p040/rainbow_05_regular_0_160000.wav,tears_audio/p040/rainbow_05_regular.wav,ears_raw_segment,3
19276,ears_dataset_processed,ears_dataset_processed/train/p040/freeform_speech_01_1920000_2080000.wav,tears_audio/p040/freeform_speech_01.wav,ears_raw_segment,3
19277,ears_dataset_processed,ears_dataset_processed/train/p040/rainbow_06_regular_0_160000.wav,tears_audio/p040/rainbow_06_regular.wav,ears_raw_segment,3
19278,ears_dataset_processed,ears_dataset_processed/train/p040/rainbow_05_lowpitch_0_160000.wav,tears_audio/p040/rainbow_05_lowpitch.wav,ears_raw_segment,3
19279,ears_dataset_processed,ears_dataset_processed/train/p040/emo_relief_freeform_0_160000.wav,tears_audio/p040/emo_relief_freeform.wav,ears_raw_segment,3
19280,ears_dataset_processed,ears_dataset_processed/train/p040/rainbow_08_whisper_0_160000.wav,tears_audio/p040/rainbow_08_whisper.wav,ears_raw_segment,3
19281,ears_dataset_processed,ears_dataset_processed/train/p040/freeform_speech_02_0_160000.wav,tears_audio/p040/freeform_speech_02.wav,ears_raw_segment,3
19282,ears_dataset_processed,ears_dataset_processed/train/p040/interjection_greetings_0_160000.wav,tears_audio/p040/interjection_greetings.wav,ears_raw_segment,3
19283,ears_dataset_processed,ears_dataset_processed/train/p040/freeform_speech_06_2080000_2240000.wav,tears_audio/p040/freeform_speech_06.wav,ears_raw_segment,3
19284,ears_dataset_processed,ears_dataset_processed/train/p040/freeform_speech_02_1280000_1440000.wav,tears_audio/p040/freeform_speech_02.wav,ears_raw_segment,3
19285,ears_dataset_processed,ears_dataset_processed/train/p040/freeform_speech_02_1760000_1920000.wav,tears_audio/p040/freeform_speech_02.wav,ears_raw_segment,3
19286,ears_dataset_processed,ears_dataset_processed/train/p040/freeform_speech_01_960000_1120000.wav,tears_audio/p040/freeform_speech_01.wav,ears_raw_segment,3
19287,ears_dataset_processed,ears_dataset_processed/train/p040/freeform_speech_01_480000_640000.wav,tears_audio/p040/freeform_speech_01.wav,ears_raw_segment,3
19288,ears_dataset_processed,ears_dataset_processed/train/p040/sentences_04_whisper_0_160000.wav,tears_audio/p040/sentences_04_whisper.wav,ears_raw_segment,3
19289,ears_dataset_processed,ears_dataset_processed/train/p040/sentences_08_slow_0_160000.wav,tears_audio/p040/sentences_08_slow.wav,ears_raw_segment,3
19290,ears_dataset_processed,ears_dataset_processed/train/p040/freeform_speech_02_320000_480000.wav,tears_audio/p040/freeform_speech_02.wav,ears_raw_segment,3
19291,ears_dataset_processed,ears_dataset_processed/train/p040/sentences_02_loud_0_160000.wav,tears_audio/p040/sentences_02_loud.wav,ears_raw_segment,3
19292,ears_dataset_processed,ears_dataset_processed/train/p040/freeform_speech_02_480000_640000.wav,tears_audio/p040/freeform_speech_02.wav,ears_raw_segment,3
19293,ears_dataset_processed,ears_dataset_processed/train/p040/rainbow_08_slow_0_160000.wav,tears_audio/p040/rainbow_08_slow.wav,ears_raw_segment,3
19294,ears_dataset_processed,ears_dataset_processed/train/p040/rainbow_04_fast_0_160000.wav,tears_audio/p040/rainbow_04_fast.wav,ears_raw_segment,3
19295,ears_dataset_processed,ears_dataset_processed/train/p040/freeform_speech_03_1760000_1920000.wav,tears_audio/p040/freeform_speech_03.wav,ears_raw_segment,3
19296,ears_dataset_processed,ears_dataset_processed/train/p040/sentences_24_regular_0_160000.wav,tears_audio/p040/sentences_24_regular.wav,ears_raw_segment,3
19297,ears_dataset_processed,ears_dataset_processed/train/p040/emo_amusement_sentences_0_160000.wav,tears_audio/p040/emo_amusement_sentences.wav,ears_raw_segment,3
19298,ears_dataset_processed,ears_dataset_processed/train/p040/rainbow_08_lowpitch_0_160000.wav,tears_audio/p040/rainbow_08_lowpitch.wav,ears_raw_segment,3
19299,ears_dataset_processed,ears_dataset_processed/train/p040/interjection_agreement_0_160000.wav,tears_audio/p040/interjection_agreement.wav,ears_raw_segment,3
19300,ears_dataset_processed,ears_dataset_processed/train/p040/freeform_speech_02_2560000_2720000.wav,tears_audio/p040/freeform_speech_02.wav,ears_raw_segment,3
19301,ears_dataset_processed,ears_dataset_processed/train/p040/emo_amazement_freeform_0_160000.wav,tears_audio/p040/emo_amazement_freeform.wav,ears_raw_segment,3
19302,ears_dataset_processed,ears_dataset_processed/train/p040/freeform_speech_06_1600000_1760000.wav,tears_audio/p040/freeform_speech_06.wav,ears_raw_segment,3
19303,ears_dataset_processed,ears_dataset_processed/train/p040/freeform_speech_05_640000_800000.wav,tears_audio/p040/freeform_speech_05.wav,ears_raw_segment,3
19304,ears_dataset_processed,ears_dataset_processed/train/p040/emo_cuteness_sentences_0_116171.wav,tears_audio/p040/emo_cuteness_sentences.wav,ears_raw_segment,3
19305,ears_dataset_processed,ears_dataset_processed/train/p040/freeform_speech_04_1600000_1760000.wav,tears_audio/p040/freeform_speech_04.wav,ears_raw_segment,3
19306,ears_dataset_processed,ears_dataset_processed/train/p040/freeform_speech_06_2720000_2880000.wav,tears_audio/p040/freeform_speech_06.wav,ears_raw_segment,3
19307,ears_dataset_processed,ears_dataset_processed/train/p040/freeform_speech_05_1600000_1760000.wav,tears_audio/p040/freeform_speech_05.wav,ears_raw_segment,3
19308,ears_dataset_processed,ears_dataset_processed/train/p040/emo_contentment_sentences_0_143377.wav,tears_audio/p040/emo_contentment_sentences.wav,ears_raw_segment,3
19309,ears_dataset_processed,ears_dataset_processed/train/p040/freeform_speech_02_1920000_2080000.wav,tears_audio/p040/freeform_speech_02.wav,ears_raw_segment,3
19310,ears_dataset_processed,ears_dataset_processed/train/p040/freeform_speech_03_960000_1120000.wav,tears_audio/p040/freeform_speech_03.wav,ears_raw_segment,3
19311,ears_dataset_processed,ears_dataset_processed/train/p040/freeform_speech_05_2720000_2880000.wav,tears_audio/p040/freeform_speech_05.wav,ears_raw_segment,3
19312,ears_dataset_processed,ears_dataset_processed/train/p040/rainbow_02_loud_0_160000.wav,tears_audio/p040/rainbow_02_loud.wav,ears_raw_segment,3
19313,ears_dataset_processed,ears_dataset_processed/train/p040/freeform_speech_06_1760000_1920000.wav,tears_audio/p040/freeform_speech_06.wav,ears_raw_segment,3
19314,ears_dataset_processed,ears_dataset_processed/train/p040/sentences_11_highpitch_0_160000.wav,tears_audio/p040/sentences_11_highpitch.wav,ears_raw_segment,3
19315,ears_dataset_processed,ears_dataset_processed/train/p040/freeform_speech_02_960000_1120000.wav,tears_audio/p040/freeform_speech_02.wav,ears_raw_segment,3
19316,ears_dataset_processed,ears_dataset_processed/train/p040/freeform_speech_06_1280000_1440000.wav,tears_audio/p040/freeform_speech_06.wav,ears_raw_segment,3
19317,ears_dataset_processed,ears_dataset_processed/train/p040/rainbow_08_lowpitch_160000_320000.wav,tears_audio/p040/rainbow_08_lowpitch.wav,ears_raw_segment,3
19318,ears_dataset_processed,ears_dataset_processed/train/p040/freeform_speech_02_160000_320000.wav,tears_audio/p040/freeform_speech_02.wav,ears_raw_segment,3
19319,ears_dataset_processed,ears_dataset_processed/train/p040/freeform_speech_04_2560000_2720000.wav,tears_audio/p040/freeform_speech_04.wav,ears_raw_segment,3
19320,ears_dataset_processed,ears_dataset_processed/train/p040/freeform_speech_02_2240000_2400000.wav,tears_audio/p040/freeform_speech_02.wav,ears_raw_segment,3
19321,ears_dataset_processed,ears_dataset_processed/train/p040/emo_realization_sentences_0_160000.wav,tears_audio/p040/emo_realization_sentences.wav,ears_raw_segment,3
19322,ears_dataset_processed,ears_dataset_processed/train/p040/freeform_speech_04_1920000_2080000.wav,tears_audio/p040/freeform_speech_04.wav,ears_raw_segment,3
19323,ears_dataset_processed,ears_dataset_processed/train/p040/freeform_speech_03_2080000_2240000.wav,tears_audio/p040/freeform_speech_03.wav,ears_raw_segment,3
19324,ears_dataset_processed,ears_dataset_processed/train/p040/freeform_speech_04_480000_640000.wav,tears_audio/p040/freeform_speech_04.wav,ears_raw_segment,3
19325,ears_dataset_processed,ears_dataset_processed/train/p040/freeform_speech_06_2880000_3040000.wav,tears_audio/p040/freeform_speech_06.wav,ears_raw_segment,3
19326,ears_dataset_processed,ears_dataset_processed/train/p040/emo_embarassment_freeform_0_160000.wav,tears_audio/p040/emo_embarassment_freeform.wav,ears_raw_segment,3
19327,ears_dataset_processed,ears_dataset_processed/train/p040/emo_distress_sentences_0_160000.wav,tears_audio/p040/emo_distress_sentences.wav,ears_raw_segment,3
19328,ears_dataset_processed,ears_dataset_processed/train/p040/rainbow_03_whisper_0_160000.wav,tears_audio/p040/rainbow_03_whisper.wav,ears_raw_segment,3
19329,ears_dataset_processed,ears_dataset_processed/train/p040/emo_pain_freeform_0_160000.wav,tears_audio/p040/emo_pain_freeform.wav,ears_raw_segment,3
19330,ears_dataset_processed,ears_dataset_processed/train/p040/rainbow_06_fast_0_160000.wav,tears_audio/p040/rainbow_06_fast.wav,ears_raw_segment,3
19331,ears_dataset_processed,ears_dataset_processed/train/p040/freeform_speech_03_1600000_1760000.wav,tears_audio/p040/freeform_speech_03.wav,ears_raw_segment,3
19332,ears_dataset_processed,ears_dataset_processed/train/p040/freeform_speech_05_1120000_1280000.wav,tears_audio/p040/freeform_speech_05.wav,ears_raw_segment,3
19333,ears_dataset_processed,ears_dataset_processed/train/p040/rainbow_04_regular_0_160000.wav,tears_audio/p040/rainbow_04_regular.wav,ears_raw_segment,3
19334,ears_dataset_processed,ears_dataset_processed/train/p040/freeform_speech_02_800000_960000.wav,tears_audio/p040/freeform_speech_02.wav,ears_raw_segment,3
19335,ears_dataset_processed,ears_dataset_processed/train/p040/freeform_speech_05_1760000_1920000.wav,tears_audio/p040/freeform_speech_05.wav,ears_raw_segment,3
19336,ears_dataset_processed,ears_dataset_processed/train/p040/rainbow_08_loud_160000_320000.wav,tears_audio/p040/rainbow_08_loud.wav,ears_raw_segment,3
19337,ears_dataset_processed,ears_dataset_processed/train/p040/rainbow_08_loud_0_160000.wav,tears_audio/p040/rainbow_08_loud.wav,ears_raw_segment,3
19338,ears_dataset_processed,ears_dataset_processed/train/p040/sentences_02_regular_0_160000.wav,tears_audio/p040/sentences_02_regular.wav,ears_raw_segment,3
19339,ears_dataset_processed,ears_dataset_processed/train/p040/sentences_19_regular_0_160000.wav,tears_audio/p040/sentences_19_regular.wav,ears_raw_segment,3
19340,ears_dataset_processed,ears_dataset_processed/train/p040/rainbow_04_highpitch_0_160000.wav,tears_audio/p040/rainbow_04_highpitch.wav,ears_raw_segment,3
19341,ears_dataset_processed,ears_dataset_processed/train/p040/emo_realization_freeform_0_148509.wav,tears_audio/p040/emo_realization_freeform.wav,ears_raw_segment,3
19342,ears_dataset_processed,ears_dataset_processed/train/p040/rainbow_07_loud_0_160000.wav,tears_audio/p040/rainbow_07_loud.wav,ears_raw_segment,3
19343,ears_dataset_processed,ears_dataset_processed/train/p040/freeform_speech_04_960000_1120000.wav,tears_audio/p040/freeform_speech_04.wav,ears_raw_segment,3
19344,ears_dataset_processed,ears_dataset_processed/train/p040/emo_interest_sentences_0_160000.wav,tears_audio/p040/emo_interest_sentences.wav,ears_raw_segment,3
19345,ears_dataset_processed,ears_dataset_processed/train/p040/rainbow_03_slow_0_160000.wav,tears_audio/p040/rainbow_03_slow.wav,ears_raw_segment,3
19346,ears_dataset_processed,ears_dataset_processed/train/p040/rainbow_02_whisper_0_160000.wav,tears_audio/p040/rainbow_02_whisper.wav,ears_raw_segment,3
19347,ears_dataset_processed,ears_dataset_processed/train/p040/rainbow_06_slow_0_160000.wav,tears_audio/p040/rainbow_06_slow.wav,ears_raw_segment,3
19348,ears_dataset_processed,ears_dataset_processed/train/p040/sentences_12_highpitch_0_160000.wav,tears_audio/p040/sentences_12_highpitch.wav,ears_raw_segment,3
19349,ears_dataset_processed,ears_dataset_processed/train/p040/freeform_speech_03_1440000_1600000.wav,tears_audio/p040/freeform_speech_03.wav,ears_raw_segment,3
19350,ears_dataset_processed,ears_dataset_processed/train/p040/emo_embarassment_sentences_0_160000.wav,tears_audio/p040/emo_embarassment_sentences.wav,ears_raw_segment,3
19351,ears_dataset_processed,ears_dataset_processed/train/p040/rainbow_07_whisper_0_160000.wav,tears_audio/p040/rainbow_07_whisper.wav,ears_raw_segment,3
19352,ears_dataset_processed,ears_dataset_processed/train/p040/rainbow_08_regular_0_160000.wav,tears_audio/p040/rainbow_08_regular.wav,ears_raw_segment,3
19353,ears_dataset_processed,ears_dataset_processed/train/p040/rainbow_02_slow_0_160000.wav,tears_audio/p040/rainbow_02_slow.wav,ears_raw_segment,3
19354,ears_dataset_processed,ears_dataset_processed/train/p040/emo_disappointment_sentences_0_160000.wav,tears_audio/p040/emo_disappointment_sentences.wav,ears_raw_segment,3
19355,ears_dataset_processed,ears_dataset_processed/train/p040/freeform_speech_03_1280000_1440000.wav,tears_audio/p040/freeform_speech_03.wav,ears_raw_segment,3
19356,ears_dataset_processed,ears_dataset_processed/train/p040/freeform_speech_05_2400000_2560000.wav,tears_audio/p040/freeform_speech_05.wav,ears_raw_segment,3
19357,ears_dataset_processed,ears_dataset_processed/train/p040/sentences_22_regular_0_160000.wav,tears_audio/p040/sentences_22_regular.wav,ears_raw_segment,3
19358,ears_dataset_processed,ears_dataset_processed/train/p040/emo_cuteness_freeform_0_160000.wav,tears_audio/p040/emo_cuteness_freeform.wav,ears_raw_segment,3
19359,ears_dataset_processed,ears_dataset_processed/train/p040/freeform_speech_01_2080000_2240000.wav,tears_audio/p040/freeform_speech_01.wav,ears_raw_segment,3
19360,ears_dataset_processed,ears_dataset_processed/train/p040/emo_amazement_sentences_0_119625.wav,tears_audio/p040/emo_amazement_sentences.wav,ears_raw_segment,3
19361,ears_dataset_processed,ears_dataset_processed/train/p040/freeform_speech_05_2080000_2240000.wav,tears_audio/p040/freeform_speech_05.wav,ears_raw_segment,3
19362,ears_dataset_processed,ears_dataset_processed/train/p040/sentences_02_fast_0_160000.wav,tears_audio/p040/sentences_02_fast.wav,ears_raw_segment,3
19363,ears_dataset_processed,ears_dataset_processed/train/p040/rainbow_08_whisper_160000_320000.wav,tears_audio/p040/rainbow_08_whisper.wav,ears_raw_segment,3
19364,ears_dataset_processed,ears_dataset_processed/train/p040/rainbow_03_lowpitch_0_160000.wav,tears_audio/p040/rainbow_03_lowpitch.wav,ears_raw_segment,3
19365,ears_dataset_processed,ears_dataset_processed/train/p040/freeform_speech_01_2720000_2880000.wav,tears_audio/p040/freeform_speech_01.wav,ears_raw_segment,3
19366,ears_dataset_processed,ears_dataset_processed/train/p040/freeform_speech_05_1440000_1600000.wav,tears_audio/p040/freeform_speech_05.wav,ears_raw_segment,3
19367,ears_dataset_processed,ears_dataset_processed/train/p040/freeform_speech_04_1120000_1280000.wav,tears_audio/p040/freeform_speech_04.wav,ears_raw_segment,3
19368,ears_dataset_processed,ears_dataset_processed/train/p040/rainbow_05_highpitch_0_160000.wav,tears_audio/p040/rainbow_05_highpitch.wav,ears_raw_segment,3
19369,ears_dataset_processed,ears_dataset_processed/train/p040/freeform_speech_06_2240000_2400000.wav,tears_audio/p040/freeform_speech_06.wav,ears_raw_segment,3
19370,ears_dataset_processed,ears_dataset_processed/train/p040/sentences_21_regular_0_160000.wav,tears_audio/p040/sentences_21_regular.wav,ears_raw_segment,3
19371,ears_dataset_processed,ears_dataset_processed/train/p040/emo_sadness_freeform_0_160000.wav,tears_audio/p040/emo_sadness_freeform.wav,ears_raw_segment,3
19372,ears_dataset_processed,ears_dataset_processed/train/p040/rainbow_03_fast_0_160000.wav,tears_audio/p040/rainbow_03_fast.wav,ears_raw_segment,3
19373,ears_dataset_processed,ears_dataset_processed/train/p040/rainbow_01_highpitch_0_160000.wav,tears_audio/p040/rainbow_01_highpitch.wav,ears_raw_segment,3
19374,ears_dataset_processed,ears_dataset_processed/train/p040/freeform_speech_01_2400000_2560000.wav,tears_audio/p040/freeform_speech_01.wav,ears_raw_segment,3
19375,ears_dataset_processed,ears_dataset_processed/train/p040/rainbow_07_slow_0_160000.wav,tears_audio/p040/rainbow_07_slow.wav,ears_raw_segment,3
19376,ears_dataset_processed,ears_dataset_processed/train/p040/emo_guilt_sentences_0_125982.wav,tears_audio/p040/emo_guilt_sentences.wav,ears_raw_segment,3
19377,ears_dataset_processed,ears_dataset_processed/train/p040/emo_neutral_freeform_0_160000.wav,tears_audio/p040/emo_neutral_freeform.wav,ears_raw_segment,3
19378,ears_dataset_processed,ears_dataset_processed/train/p040/sentences_09_fast_0_160000.wav,tears_audio/p040/sentences_09_fast.wav,ears_raw_segment,3
19379,ears_dataset_processed,ears_dataset_processed/train/p040/sentences_06_loud_0_160000.wav,tears_audio/p040/sentences_06_loud.wav,ears_raw_segment,3
19380,ears_dataset_processed,ears_dataset_processed/train/p040/rainbow_01_loud_0_145546.wav,tears_audio/p040/rainbow_01_loud.wav,ears_raw_segment,3
19381,ears_dataset_processed,ears_dataset_processed/train/p040/sentences_02_lowpitch_0_160000.wav,tears_audio/p040/sentences_02_lowpitch.wav,ears_raw_segment,3
19382,ears_dataset_processed,ears_dataset_processed/train/p040/freeform_speech_06_2560000_2720000.wav,tears_audio/p040/freeform_speech_06.wav,ears_raw_segment,3
19383,ears_dataset_processed,ears_dataset_processed/train/p040/emo_confusion_freeform_0_160000.wav,tears_audio/p040/emo_confusion_freeform.wav,ears_raw_segment,3
19384,ears_dataset_processed,ears_dataset_processed/train/p040/emo_disappointment_freeform_0_160000.wav,tears_audio/p040/emo_disappointment_freeform.wav,ears_raw_segment,3
19385,ears_dataset_processed,ears_dataset_processed/train/p040/rainbow_07_fast_0_160000.wav,tears_audio/p040/rainbow_07_fast.wav,ears_raw_segment,3
19386,ears_dataset_processed,ears_dataset_processed/train/p040/freeform_speech_06_1120000_1280000.wav,tears_audio/p040/freeform_speech_06.wav,ears_raw_segment,3
19387,ears_dataset_processed,ears_dataset_processed/train/p040/emo_serenity_freeform_0_160000.wav,tears_audio/p040/emo_serenity_freeform.wav,ears_raw_segment,3
19388,ears_dataset_processed,ears_dataset_processed/train/p040/sentences_15_regular_0_160000.wav,tears_audio/p040/sentences_15_regular.wav,ears_raw_segment,3
19389,ears_dataset_processed,ears_dataset_processed/train/p040/sentences_18_regular_0_160000.wav,tears_audio/p040/sentences_18_regular.wav,ears_raw_segment,3
19390,ears_dataset_processed,ears_dataset_processed/train/p040/freeform_speech_05_960000_1120000.wav,tears_audio/p040/freeform_speech_05.wav,ears_raw_segment,3
19391,ears_dataset_processed,ears_dataset_processed/train/p040/rainbow_06_whisper_0_160000.wav,tears_audio/p040/rainbow_06_whisper.wav,ears_raw_segment,3
19392,ears_dataset_processed,ears_dataset_processed/train/p040/melodic_happy_birthday_0_160000.wav,tears_audio/p040/melodic_happy_birthday.wav,ears_raw_segment,3
19393,ears_dataset_processed,ears_dataset_processed/train/p040/freeform_speech_06_640000_800000.wav,tears_audio/p040/freeform_speech_06.wav,ears_raw_segment,3
19394,ears_dataset_processed,ears_dataset_processed/train/p040/sentences_01_highpitch_0_160000.wav,tears_audio/p040/sentences_01_highpitch.wav,ears_raw_segment,3
19395,ears_dataset_processed,ears_dataset_processed/train/p040/rainbow_05_whisper_0_160000.wav,tears_audio/p040/rainbow_05_whisper.wav,ears_raw_segment,3
19396,ears_dataset_processed,ears_dataset_processed/train/p040/rainbow_02_fast_0_156506.wav,tears_audio/p040/rainbow_02_fast.wav,ears_raw_segment,3
19397,ears_dataset_processed,ears_dataset_processed/train/p040/sentences_14_lowpitch_0_160000.wav,tears_audio/p040/sentences_14_lowpitch.wav,ears_raw_segment,3
19398,ears_dataset_processed,ears_dataset_processed/train/p040/rainbow_02_lowpitch_0_160000.wav,tears_audio/p040/rainbow_02_lowpitch.wav,ears_raw_segment,3
19399,ears_dataset_processed,ears_dataset_processed/train/p040/freeform_speech_03_2560000_2720000.wav,tears_audio/p040/freeform_speech_03.wav,ears_raw_segment,3
19400,ears_dataset_processed,ears_dataset_processed/train/p040/freeform_speech_03_480000_640000.wav,tears_audio/p040/freeform_speech_03.wav,ears_raw_segment,3
19401,ears_dataset_processed,ears_dataset_processed/train/p040/freeform_speech_01_1600000_1760000.wav,tears_audio/p040/freeform_speech_01.wav,ears_raw_segment,3
19402,ears_dataset_processed,ears_dataset_processed/train/p040/emo_pain_sentences_0_160000.wav,tears_audio/p040/emo_pain_sentences.wav,ears_raw_segment,3
19403,ears_dataset_processed,ears_dataset_processed/train/p040/sentences_07_slow_0_160000.wav,tears_audio/p040/sentences_07_slow.wav,ears_raw_segment,3
19404,ears_dataset_processed,ears_dataset_processed/train/p040/freeform_speech_03_0_160000.wav,tears_audio/p040/freeform_speech_03.wav,ears_raw_segment,3
19405,ears_dataset_processed,ears_dataset_processed/train/p040/emo_pride_sentences_0_160000.wav,tears_audio/p040/emo_pride_sentences.wav,ears_raw_segment,3
19406,ears_dataset_processed,ears_dataset_processed/train/p040/freeform_speech_05_160000_320000.wav,tears_audio/p040/freeform_speech_05.wav,ears_raw_segment,3
19407,ears_dataset_processed,ears_dataset_processed/train/p040/rainbow_01_fast_0_134617.wav,tears_audio/p040/rainbow_01_fast.wav,ears_raw_segment,3
19408,ears_dataset_processed,ears_dataset_processed/train/p040/rainbow_07_slow_160000_320000.wav,tears_audio/p040/rainbow_07_slow.wav,ears_raw_segment,3
19409,ears_dataset_processed,ears_dataset_processed/train/p040/freeform_speech_01_640000_800000.wav,tears_audio/p040/freeform_speech_01.wav,ears_raw_segment,3
19410,ears_dataset_processed,ears_dataset_processed/train/p040/freeform_speech_04_1280000_1440000.wav,tears_audio/p040/freeform_speech_04.wav,ears_raw_segment,3
19411,ears_dataset_processed,ears_dataset_processed/train/p040/rainbow_06_loud_0_160000.wav,tears_audio/p040/rainbow_06_loud.wav,ears_raw_segment,3
19412,ears_dataset_processed,ears_dataset_processed/train/p040/freeform_speech_04_320000_480000.wav,tears_audio/p040/freeform_speech_04.wav,ears_raw_segment,3
19413,ears_dataset_processed,ears_dataset_processed/train/p040/sentences_02_slow_0_160000.wav,tears_audio/p040/sentences_02_slow.wav,ears_raw_segment,3
19414,ears_dataset_processed,ears_dataset_processed/train/p040/emo_adoration_freeform_0_160000.wav,tears_audio/p040/emo_adoration_freeform.wav,ears_raw_segment,3
19415,ears_dataset_processed,ears_dataset_processed/train/p040/freeform_speech_03_160000_320000.wav,tears_audio/p040/freeform_speech_03.wav,ears_raw_segment,3
19416,ears_dataset_processed,ears_dataset_processed/train/p040/rainbow_05_loud_0_160000.wav,tears_audio/p040/rainbow_05_loud.wav,ears_raw_segment,3
19417,ears_dataset_processed,ears_dataset_processed/train/p040/freeform_speech_01_160000_320000.wav,tears_audio/p040/freeform_speech_01.wav,ears_raw_segment,3
19418,ears_dataset_processed,ears_dataset_processed/train/p040/emo_pride_freeform_0_160000.wav,tears_audio/p040/emo_pride_freeform.wav,ears_raw_segment,3
19419,ears_dataset_processed,ears_dataset_processed/train/p040/freeform_speech_04_0_160000.wav,tears_audio/p040/freeform_speech_04.wav,ears_raw_segment,3
19420,ears_dataset_processed,ears_dataset_processed/train/p040/freeform_speech_04_160000_320000.wav,tears_audio/p040/freeform_speech_04.wav,ears_raw_segment,3
19421,ears_dataset_processed,ears_dataset_processed/train/p040/freeform_speech_04_2400000_2560000.wav,tears_audio/p040/freeform_speech_04.wav,ears_raw_segment,3
19422,ears_dataset_processed,ears_dataset_processed/train/p040/freeform_speech_01_800000_960000.wav,tears_audio/p040/freeform_speech_01.wav,ears_raw_segment,3
19423,ears_dataset_processed,ears_dataset_processed/train/p040/sentences_02_highpitch_0_160000.wav,tears_audio/p040/sentences_02_highpitch.wav,ears_raw_segment,3
19424,ears_dataset_processed,ears_dataset_processed/train/p040/rainbow_04_loud_0_160000.wav,tears_audio/p040/rainbow_04_loud.wav,ears_raw_segment,3
19425,ears_dataset_processed,ears_dataset_processed/train/p040/freeform_speech_05_800000_960000.wav,tears_audio/p040/freeform_speech_05.wav,ears_raw_segment,3
19426,ears_dataset_processed,ears_dataset_processed/train/p040/freeform_speech_01_1760000_1920000.wav,tears_audio/p040/freeform_speech_01.wav,ears_raw_segment,3
19427,ears_dataset_processed,ears_dataset_processed/train/p040/freeform_speech_02_1600000_1760000.wav,tears_audio/p040/freeform_speech_02.wav,ears_raw_segment,3
