row_index,audio_path,speaker_id,split,gender,age,ethnicity,embedding_family,pdaf_mode,x,y
8340,ears_dataset_processed/test/p102/rainbow_05_loud_0_160000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,-9.840723,-61.55178
8341,ears_dataset_processed/test/p102/freeform_speech_01_160000_320000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,-15.551959,-63.54076
8342,ears_dataset_processed/test/p102/emo_pride_freeform_0_160000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,-25.534082,-56.066677
8343,ears_dataset_processed/test/p102/freeform_speech_04_0_160000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,-5.226696,-53.201416
8344,ears_dataset_processed/test/p102/freeform_speech_04_160000_320000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,8.052176,-34.535892
8345,ears_dataset_processed/test/p102/freeform_speech_04_2400000_2560000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,-9.937862,-59.28233
8346,ears_dataset_processed/test/p102/freeform_speech_03_2400000_2560000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,-25.369827,-57.37914
8347,ears_dataset_processed/test/p102/freeform_speech_01_800000_960000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,-10.971342,-65.776215
8348,ears_dataset_processed/test/p102/sentences_02_highpitch_0_160000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,-30.093754,48.15229
8349,ears_dataset_processed/test/p102/freeform_speech_04_1760000_1920000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,1.8322664,-29.679728
8350,ears_dataset_processed/test/p102/rainbow_01_whisper_0_160000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,-0.84119904,-25.81671
8351,ears_dataset_processed/test/p102/rainbow_04_loud_0_160000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,-8.155267,-61.87119
8352,ears_dataset_processed/test/p102/freeform_speech_05_800000_960000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,-11.736743,-59.914173
8353,ears_dataset_processed/test/p102/freeform_speech_01_1760000_1920000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,-15.703983,-61.04296
8354,ears_dataset_processed/test/p102/freeform_speech_02_1600000_1760000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,-19.05313,-63.288857
8355,ears_dataset_processed/test/p102/sentences_23_regular_0_160000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,-16.685297,-57.549538
8356,ears_dataset_processed/test/p102/sentences_01_lowpitch_0_160000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,-14.081025,-56.555553
8357,ears_dataset_processed/test/p102/freeform_speech_01_320000_480000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,-11.907294,-57.58634
8358,ears_dataset_processed/test/p102/freeform_speech_03_800000_960000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,-10.038669,-67.69984
8359,ears_dataset_processed/test/p102/sentences_05_loud_0_160000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,-24.268309,-56.253483
8360,ears_dataset_processed/test/p102/freeform_speech_06_1920000_2080000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,-23.307077,-65.89392
8361,ears_dataset_processed/test/p102/rainbow_04_slow_0_160000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,-9.065719,-60.249523
8362,ears_dataset_processed/test/p102/sentences_01_whisper_0_160000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,0.5199064,-8.593341
8363,ears_dataset_processed/test/p102/freeform_speech_06_800000_960000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,-10.73081,-67.43001
8364,ears_dataset_processed/test/p102/freeform_speech_05_1920000_2080000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,-14.223978,-62.396896
8365,ears_dataset_processed/test/p102/emo_extasy_sentences_0_136526.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,-3.5200355,-59.627167
8366,ears_dataset_processed/test/p102/emo_amusement_freeform_0_160000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,-12.077917,-51.8141
8367,ears_dataset_processed/test/p102/rainbow_01_lowpitch_0_160000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,-9.305334,-64.245415
8368,ears_dataset_processed/test/p102/rainbow_07_lowpitch_0_160000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,-16.05534,-60.047626
8369,ears_dataset_processed/test/p102/emo_adoration_sentences_0_160000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,-6.2678666,-61.55544
8370,ears_dataset_processed/test/p102/emo_desire_freeform_0_160000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,15.960256,-39.56898
8371,ears_dataset_processed/test/p102/emo_guilt_freeform_0_160000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,-17.041437,-44.764694
8372,ears_dataset_processed/test/p102/freeform_speech_05_2560000_2720000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,-19.227219,-61.295685
8373,ears_dataset_processed/test/p102/rainbow_04_whisper_0_160000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,1.273825,-27.439884
8374,ears_dataset_processed/test/p102/freeform_speech_03_2720000_2880000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,-16.342712,-64.895195
8375,ears_dataset_processed/test/p102/rainbow_01_loud_0_152584.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,-9.215049,-62.608192
8376,ears_dataset_processed/test/p102/rainbow_05_slow_0_160000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,2.8969924,-31.14769
8377,ears_dataset_processed/test/p102/emo_distress_freeform_0_160000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,-27.984716,-10.57505
8378,ears_dataset_processed/test/p102/emo_interest_freeform_0_160000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,-34.94625,-14.016807
8379,ears_dataset_processed/test/p102/sentences_20_regular_0_160000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,-14.786942,-56.700104
8380,ears_dataset_processed/test/p102/freeform_speech_03_1920000_2080000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,-15.300478,-60.73169
8381,ears_dataset_processed/test/p102/freeform_speech_02_2720000_2880000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,-11.242722,-59.644913
8382,ears_dataset_processed/test/p102/sentences_01_loud_0_160000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,-7.3083005,-53.50736
8383,ears_dataset_processed/test/p102/freeform_speech_01_1440000_1600000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,-11.288585,-65.37512
8384,ears_dataset_processed/test/p102/freeform_speech_01_2560000_2720000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,-12.3250675,-61.187843
8385,ears_dataset_processed/test/p102/sentences_01_regular_0_160000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,-21.242771,-52.63007
8386,ears_dataset_processed/test/p102/interjection_anger_0_160000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,-8.412103,-51.419304
8387,ears_dataset_processed/test/p102/freeform_speech_01_1120000_1280000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,-17.291723,-59.865414
8388,ears_dataset_processed/test/p102/rainbow_06_highpitch_0_160000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,-43.480812,32.020515
8389,ears_dataset_processed/test/p102/emo_neutral_sentences_0_144824.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,-21.359116,-55.155247
8390,ears_dataset_processed/test/p102/freeform_speech_05_480000_640000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,-9.951136,-64.97971
8391,ears_dataset_processed/test/p102/emo_anger_sentences_0_160000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,-19.006636,-65.02285
8392,ears_dataset_processed/test/p102/emo_sadness_sentences_0_160000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,-6.665647,-60.96408
8393,ears_dataset_processed/test/p102/rainbow_06_lowpitch_0_160000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,-4.618488,-62.3543
8394,ears_dataset_processed/test/p102/freeform_speech_03_640000_800000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,-16.51448,-64.91391
8395,ears_dataset_processed/test/p102/freeform_speech_06_0_160000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,-17.641981,-63.356743
8396,ears_dataset_processed/test/p102/freeform_speech_01_1280000_1440000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,-6.3131976,-58.921574
8397,ears_dataset_processed/test/p102/emo_fear_freeform_0_160000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,-9.359884,-53.920006
8398,ears_dataset_processed/test/p083/freeform_speech_04_2720000_2880000.wav,p083,test,female,26-35,black or african american,pdaf,neutral_mel128,-9.073138,-2.042404
8399,ears_dataset_processed/test/p083/sentences_10_fast_0_160000.wav,p083,test,female,26-35,black or african american,pdaf,neutral_mel128,-13.215136,8.352217
8400,ears_dataset_processed/test/p083/sentences_02_whisper_0_160000.wav,p083,test,female,26-35,black or african american,pdaf,neutral_mel128,-34.63622,10.729183
8401,ears_dataset_processed/test/p083/freeform_speech_02_2400000_2560000.wav,p083,test,female,26-35,black or african american,pdaf,neutral_mel128,-43.431137,-12.421055
8402,ears_dataset_processed/test/p083/sentences_02_regular_160000_320000.wav,p083,test,female,26-35,black or african american,pdaf,neutral_mel128,-9.330867,3.1994274
8403,ears_dataset_processed/test/p083/sentences_17_regular_0_160000.wav,p083,test,female,26-35,black or african american,pdaf,neutral_mel128,-10.777656,4.7127
8404,ears_dataset_processed/test/p083/freeform_speech_02_1120000_1280000.wav,p083,test,female,26-35,black or african american,pdaf,neutral_mel128,-11.231385,-3.151976
8405,ears_dataset_processed/test/p083/freeform_speech_02_640000_800000.wav,p083,test,female,26-35,black or african american,pdaf,neutral_mel128,-12.767063,0.10825832
8406,ears_dataset_processed/test/p083/emo_relief_sentences_0_160000.wav,p083,test,female,26-35,black or african american,pdaf,neutral_mel128,-19.819483,8.481838
8407,ears_dataset_processed/test/p083/freeform_speech_06_1440000_1600000.wav,p083,test,female,26-35,black or african american,pdaf,neutral_mel128,-8.31892,-12.125365
8408,ears_dataset_processed/test/p083/sentences_13_lowpitch_0_160000.wav,p083,test,female,26-35,black or african american,pdaf,neutral_mel128,-19.40184,6.570956
8409,ears_dataset_processed/test/p083/rainbow_07_highpitch_0_160000.wav,p083,test,female,26-35,black or african american,pdaf,neutral_mel128,-46.40545,30.288214
8410,ears_dataset_processed/test/p083/freeform_speech_06_160000_320000.wav,p083,test,female,26-35,black or african american,pdaf,neutral_mel128,-12.3509445,-2.1239789
8411,ears_dataset_processed/test/p083/freeform_speech_04_800000_960000.wav,p083,test,female,26-35,black or african american,pdaf,neutral_mel128,-7.859136,-4.366645
8412,ears_dataset_processed/test/p083/rainbow_08_fast_0_160000.wav,p083,test,female,26-35,black or african american,pdaf,neutral_mel128,-18.207066,9.386975
8413,ears_dataset_processed/test/p083/freeform_speech_05_0_160000.wav,p083,test,female,26-35,black or african american,pdaf,neutral_mel128,-19.321753,4.9343214
8414,ears_dataset_processed/test/p083/freeform_speech_06_2400000_2560000.wav,p083,test,female,26-35,black or african american,pdaf,neutral_mel128,-26.393415,1.3747059
8415,ears_dataset_processed/test/p083/freeform_speech_03_1120000_1280000.wav,p083,test,female,26-35,black or african american,pdaf,neutral_mel128,-15.770175,-6.64679
8416,ears_dataset_processed/test/p083/sentences_16_regular_0_160000.wav,p083,test,female,26-35,black or african american,pdaf,neutral_mel128,-11.208477,7.99102
8417,ears_dataset_processed/test/p083/freeform_speech_06_480000_640000.wav,p083,test,female,26-35,black or african american,pdaf,neutral_mel128,-3.3153071,-1.5236355
8418,ears_dataset_processed/test/p083/rainbow_05_regular_0_160000.wav,p083,test,female,26-35,black or african american,pdaf,neutral_mel128,17.64222,29.095142
8419,ears_dataset_processed/test/p083/emo_realization_freeform_0_160000.wav,p083,test,female,26-35,black or african american,pdaf,neutral_mel128,-30.459467,22.557884
8420,ears_dataset_processed/test/p083/freeform_speech_01_1920000_2080000.wav,p083,test,female,26-35,black or african american,pdaf,neutral_mel128,-6.75558,0.20956495
8421,ears_dataset_processed/test/p083/rainbow_06_regular_0_160000.wav,p083,test,female,26-35,black or african american,pdaf,neutral_mel128,-19.274023,12.6329775
8422,ears_dataset_processed/test/p083/rainbow_05_lowpitch_0_160000.wav,p083,test,female,26-35,black or african american,pdaf,neutral_mel128,-41.609364,-6.391626
8423,ears_dataset_processed/test/p083/emo_relief_freeform_0_160000.wav,p083,test,female,26-35,black or african american,pdaf,neutral_mel128,-17.674442,4.813433
8424,ears_dataset_processed/test/p083/rainbow_08_highpitch_0_160000.wav,p083,test,female,26-35,black or african american,pdaf,neutral_mel128,-36.02003,26.855806
8425,ears_dataset_processed/test/p083/rainbow_07_whisper_160000_320000.wav,p083,test,female,26-35,black or african american,pdaf,neutral_mel128,3.7022605,3.4361722
8426,ears_dataset_processed/test/p083/rainbow_08_whisper_0_160000.wav,p083,test,female,26-35,black or african american,pdaf,neutral_mel128,-52.787384,8.046372
8427,ears_dataset_processed/test/p083/freeform_speech_02_0_160000.wav,p083,test,female,26-35,black or african american,pdaf,neutral_mel128,-4.2485166,0.353461
8428,ears_dataset_processed/test/p083/interjection_greetings_0_160000.wav,p083,test,female,26-35,black or african american,pdaf,neutral_mel128,-27.591303,6.0766935
8429,ears_dataset_processed/test/p083/freeform_speech_06_2080000_2240000.wav,p083,test,female,26-35,black or african american,pdaf,neutral_mel128,-46.7642,-26.947956
8430,ears_dataset_processed/test/p083/freeform_speech_02_1280000_1440000.wav,p083,test,female,26-35,black or african american,pdaf,neutral_mel128,-5.788884,-2.1066506
8431,ears_dataset_processed/test/p083/rainbow_08_loud_320000_480000.wav,p083,test,female,26-35,black or african american,pdaf,neutral_mel128,-27.82585,20.684065
8432,ears_dataset_processed/test/p083/freeform_speech_02_1760000_1920000.wav,p083,test,female,26-35,black or african american,pdaf,neutral_mel128,-7.959176,-4.328937
8433,ears_dataset_processed/test/p083/freeform_speech_01_960000_1120000.wav,p083,test,female,26-35,black or african american,pdaf,neutral_mel128,-9.427074,-0.26516348
8434,ears_dataset_processed/test/p083/freeform_speech_01_480000_640000.wav,p083,test,female,26-35,black or african american,pdaf,neutral_mel128,-11.820973,3.649247
8435,ears_dataset_processed/test/p083/sentences_04_whisper_160000_320000.wav,p083,test,female,26-35,black or african american,pdaf,neutral_mel128,-0.0338363,2.295425
8436,ears_dataset_processed/test/p083/sentences_04_whisper_0_160000.wav,p083,test,female,26-35,black or african american,pdaf,neutral_mel128,-34.66134,10.689308
8437,ears_dataset_processed/test/p083/sentences_08_slow_0_160000.wav,p083,test,female,26-35,black or african american,pdaf,neutral_mel128,-20.3387,10.988783
8438,ears_dataset_processed/test/p083/freeform_speech_02_320000_480000.wav,p083,test,female,26-35,black or african american,pdaf,neutral_mel128,-11.481869,-6.041383
8439,ears_dataset_processed/test/p083/sentences_02_loud_0_160000.wav,p083,test,female,26-35,black or african american,pdaf,neutral_mel128,-20.672173,10.8056965
8440,ears_dataset_processed/test/p083/rainbow_03_whisper_160000_320000.wav,p083,test,female,26-35,black or african american,pdaf,neutral_mel128,3.6371481,0.9872932
8441,ears_dataset_processed/test/p083/freeform_speech_02_480000_640000.wav,p083,test,female,26-35,black or african american,pdaf,neutral_mel128,-12.777316,0.082176045
8442,ears_dataset_processed/test/p083/sentences_06_loud_160000_320000.wav,p083,test,female,26-35,black or african american,pdaf,neutral_mel128,-26.995924,18.810545
8443,ears_dataset_processed/test/p083/rainbow_08_slow_0_160000.wav,p083,test,female,26-35,black or african american,pdaf,neutral_mel128,-20.74167,9.770798
8444,ears_dataset_processed/test/p083/rainbow_04_fast_0_160000.wav,p083,test,female,26-35,black or african american,pdaf,neutral_mel128,-12.047628,39.15216
8445,ears_dataset_processed/test/p083/freeform_speech_03_1760000_1920000.wav,p083,test,female,26-35,black or african american,pdaf,neutral_mel128,-12.243169,-3.831842
8446,ears_dataset_processed/test/p083/sentences_24_regular_0_160000.wav,p083,test,female,26-35,black or african american,pdaf,neutral_mel128,-15.302438,6.6884365
8447,ears_dataset_processed/test/p083/rainbow_06_slow_160000_320000.wav,p083,test,female,26-35,black or african american,pdaf,neutral_mel128,-17.491463,6.476527
8448,ears_dataset_processed/test/p083/freeform_speech_05_2240000_2400000.wav,p083,test,female,26-35,black or african american,pdaf,neutral_mel128,-10.663033,1.2101841
8449,ears_dataset_processed/test/p083/freeform_speech_04_640000_800000.wav,p083,test,female,26-35,black or african american,pdaf,neutral_mel128,-8.435386,-1.0418032
8450,ears_dataset_processed/test/p083/rainbow_08_whisper_320000_480000.wav,p083,test,female,26-35,black or african american,pdaf,neutral_mel128,5.697489,2.3327324
8451,ears_dataset_processed/test/p083/rainbow_07_regular_0_160000.wav,p083,test,female,26-35,black or african american,pdaf,neutral_mel128,-10.423959,9.273328
8452,ears_dataset_processed/test/p083/freeform_speech_04_2240000_2400000.wav,p083,test,female,26-35,black or african american,pdaf,neutral_mel128,-13.261264,-1.8314029
8453,ears_dataset_processed/test/p083/sentences_01_fast_0_160000.wav,p083,test,female,26-35,black or african american,pdaf,neutral_mel128,-8.411551,6.8971815
8454,ears_dataset_processed/test/p083/emo_amusement_sentences_0_160000.wav,p083,test,female,26-35,black or african american,pdaf,neutral_mel128,-17.410664,9.888453
8455,ears_dataset_processed/test/p083/rainbow_08_lowpitch_0_160000.wav,p083,test,female,26-35,black or african american,pdaf,neutral_mel128,-9.423688,-15.242452
8456,ears_dataset_processed/test/p083/interjection_agreement_0_160000.wav,p083,test,female,26-35,black or african american,pdaf,neutral_mel128,-29.708681,8.265976
8457,ears_dataset_processed/test/p083/freeform_speech_02_2560000_2720000.wav,p083,test,female,26-35,black or african american,pdaf,neutral_mel128,-5.3267326,3.7238417
8458,ears_dataset_processed/test/p083/rainbow_05_fast_0_160000.wav,p083,test,female,26-35,black or african american,pdaf,neutral_mel128,12.60002,39.484024
8459,ears_dataset_processed/test/p083/emo_amazement_freeform_0_160000.wav,p083,test,female,26-35,black or african american,pdaf,neutral_mel128,-22.257496,12.191471
8460,ears_dataset_processed/test/p083/freeform_speech_06_1600000_1760000.wav,p083,test,female,26-35,black or african american,pdaf,neutral_mel128,-25.726654,4.378563
8461,ears_dataset_processed/test/p083/sentences_02_lowpitch_160000_320000.wav,p083,test,female,26-35,black or african american,pdaf,neutral_mel128,-10.227412,-16.044722
8462,ears_dataset_processed/test/p083/freeform_speech_05_640000_800000.wav,p083,test,female,26-35,black or african american,pdaf,neutral_mel128,-6.391612,2.2680624
8463,ears_dataset_processed/test/p083/freeform_speech_04_1600000_1760000.wav,p083,test,female,26-35,black or african american,pdaf,neutral_mel128,-19.088188,4.8434243
8464,ears_dataset_processed/test/p083/freeform_speech_06_2720000_2880000.wav,p083,test,female,26-35,black or african american,pdaf,neutral_mel128,-25.228304,3.8130162
8465,ears_dataset_processed/test/p083/freeform_speech_05_1600000_1760000.wav,p083,test,female,26-35,black or african american,pdaf,neutral_mel128,-6.8451524,1.3731217
8466,ears_dataset_processed/test/p083/emo_disgust_sentences_0_160000.wav,p083,test,female,26-35,black or african american,pdaf,neutral_mel128,-48.168285,11.494836
8467,ears_dataset_processed/test/p083/emo_confusion_sentences_0_111491.wav,p083,test,female,26-35,black or african american,pdaf,neutral_mel128,-28.064314,16.891542
8468,ears_dataset_processed/test/p083/sentences_02_slow_160000_320000.wav,p083,test,female,26-35,black or african american,pdaf,neutral_mel128,-14.41331,5.2896776
8469,ears_dataset_processed/test/p083/sentences_20_regular_160000_320000.wav,p083,test,female,26-35,black or african american,pdaf,neutral_mel128,-18.794617,7.267796
8470,ears_dataset_processed/test/p083/freeform_speech_02_1920000_2080000.wav,p083,test,female,26-35,black or african american,pdaf,neutral_mel128,-8.720825,1.731412
8471,ears_dataset_processed/test/p083/sentences_02_loud_160000_320000.wav,p083,test,female,26-35,black or african american,pdaf,neutral_mel128,-17.401,10.136842
8472,ears_dataset_processed/test/p083/freeform_speech_03_960000_1120000.wav,p083,test,female,26-35,black or african american,pdaf,neutral_mel128,4.959865,3.3294027
8473,ears_dataset_processed/test/p083/emo_extasy_freeform_0_160000.wav,p083,test,female,26-35,black or african american,pdaf,neutral_mel128,-25.756413,14.222845
8474,ears_dataset_processed/test/p083/rainbow_02_slow_160000_320000.wav,p083,test,female,26-35,black or african american,pdaf,neutral_mel128,-6.3225937,5.0513096
8475,ears_dataset_processed/test/p083/freeform_speech_05_2720000_2880000.wav,p083,test,female,26-35,black or african american,pdaf,neutral_mel128,-14.578325,0.5552242
8476,ears_dataset_processed/test/p083/rainbow_02_loud_0_160000.wav,p083,test,female,26-35,black or african american,pdaf,neutral_mel128,-18.047974,10.901861
8477,ears_dataset_processed/test/p083/freeform_speech_06_1760000_1920000.wav,p083,test,female,26-35,black or african american,pdaf,neutral_mel128,-43.93028,26.613894
8478,ears_dataset_processed/test/p083/emo_contentment_sentences_0_154918.wav,p083,test,female,26-35,black or african american,pdaf,neutral_mel128,-15.518846,6.763863
8479,ears_dataset_processed/test/p083/sentences_11_highpitch_0_160000.wav,p083,test,female,26-35,black or african american,pdaf,neutral_mel128,-27.106232,10.614724
8480,ears_dataset_processed/test/p083/freeform_speech_02_2080000_2240000.wav,p083,test,female,26-35,black or african american,pdaf,neutral_mel128,-8.784298,1.9538798
8481,ears_dataset_processed/test/p083/freeform_speech_04_2080000_2240000.wav,p083,test,female,26-35,black or african american,pdaf,neutral_mel128,-6.885314,-3.7913663
8482,ears_dataset_processed/test/p083/freeform_speech_02_960000_1120000.wav,p083,test,female,26-35,black or african american,pdaf,neutral_mel128,-12.0085745,0.65697646
8483,ears_dataset_processed/test/p083/freeform_speech_06_1280000_1440000.wav,p083,test,female,26-35,black or african american,pdaf,neutral_mel128,-3.5360267,-5.406523
8484,ears_dataset_processed/test/p083/rainbow_08_lowpitch_160000_320000.wav,p083,test,female,26-35,black or african american,pdaf,neutral_mel128,-10.41879,-7.3693542
8485,ears_dataset_processed/test/p083/freeform_speech_02_160000_320000.wav,p083,test,female,26-35,black or african american,pdaf,neutral_mel128,-4.1960607,0.7878802
8486,ears_dataset_processed/test/p083/freeform_speech_04_2560000_2720000.wav,p083,test,female,26-35,black or african american,pdaf,neutral_mel128,-10.120548,0.64909786
8487,ears_dataset_processed/test/p083/rainbow_02_highpitch_0_160000.wav,p083,test,female,26-35,black or african american,pdaf,neutral_mel128,-43.71504,34.552814
8488,ears_dataset_processed/test/p083/freeform_speech_02_2240000_2400000.wav,p083,test,female,26-35,black or african american,pdaf,neutral_mel128,-6.8025103,-0.8064625
8489,ears_dataset_processed/test/p083/freeform_speech_06_960000_1120000.wav,p083,test,female,26-35,black or african american,pdaf,neutral_mel128,-60.684425,-16.340124
8490,ears_dataset_processed/test/p083/emo_realization_sentences_0_160000.wav,p083,test,female,26-35,black or african american,pdaf,neutral_mel128,-13.361371,2.6142657
8491,ears_dataset_processed/test/p083/rainbow_05_loud_160000_320000.wav,p083,test,female,26-35,black or african american,pdaf,neutral_mel128,12.7005415,39.05008
8492,ears_dataset_processed/test/p083/rainbow_08_slow_160000_320000.wav,p083,test,female,26-35,black or african american,pdaf,neutral_mel128,-6.9591103,4.4091325
8493,ears_dataset_processed/test/p083/freeform_speech_04_1920000_2080000.wav,p083,test,female,26-35,black or african american,pdaf,neutral_mel128,-22.783527,7.708796
8494,ears_dataset_processed/test/p083/freeform_speech_03_2880000_3040000.wav,p083,test,female,26-35,black or african american,pdaf,neutral_mel128,-6.252844,-3.0729134
8495,ears_dataset_processed/test/p083/freeform_speech_03_2080000_2240000.wav,p083,test,female,26-35,black or african american,pdaf,neutral_mel128,-10.669079,-2.34118
8496,ears_dataset_processed/test/p083/freeform_speech_04_480000_640000.wav,p083,test,female,26-35,black or african american,pdaf,neutral_mel128,-6.8440933,-1.6719079
8497,ears_dataset_processed/test/p083/emo_embarassment_freeform_0_160000.wav,p083,test,female,26-35,black or african american,pdaf,neutral_mel128,-15.5430355,-6.7914977
8498,ears_dataset_processed/test/p083/emo_distress_sentences_0_160000.wav,p083,test,female,26-35,black or african american,pdaf,neutral_mel128,0.25858712,47.32105
8499,ears_dataset_processed/test/p083/rainbow_03_regular_160000_320000.wav,p083,test,female,26-35,black or african american,pdaf,neutral_mel128,9.307175,8.914638
8500,ears_dataset_processed/test/p083/rainbow_03_whisper_0_160000.wav,p083,test,female,26-35,black or african american,pdaf,neutral_mel128,-32.576683,5.848389
8501,ears_dataset_processed/test/p083/emo_pain_freeform_0_160000.wav,p083,test,female,26-35,black or african american,pdaf,neutral_mel128,-9.262699,7.930967
8502,ears_dataset_processed/test/p083/rainbow_06_fast_0_160000.wav,p083,test,female,26-35,black or african american,pdaf,neutral_mel128,-19.332144,12.560605
8503,ears_dataset_processed/test/p083/emo_desire_sentences_0_160000.wav,p083,test,female,26-35,black or african american,pdaf,neutral_mel128,12.8931465,30.090315
8504,ears_dataset_processed/test/p083/freeform_speech_03_1600000_1760000.wav,p083,test,female,26-35,black or african american,pdaf,neutral_mel128,-13.562191,-1.5222058
8505,ears_dataset_processed/test/p083/freeform_speech_05_1120000_1280000.wav,p083,test,female,26-35,black or african american,pdaf,neutral_mel128,-23.014185,7.5459456
8506,ears_dataset_processed/test/p083/rainbow_04_regular_0_160000.wav,p083,test,female,26-35,black or african american,pdaf,neutral_mel128,-16.439035,8.213767
8507,ears_dataset_processed/test/p083/freeform_speech_02_800000_960000.wav,p083,test,female,26-35,black or african american,pdaf,neutral_mel128,-10.348889,1.3472947
8508,ears_dataset_processed/test/p083/rainbow_01_fast_0_126825.wav,p083,test,female,26-35,black or african american,pdaf,neutral_mel128,19.17162,28.281801
8509,ears_dataset_processed/test/p083/freeform_speech_05_1760000_1920000.wav,p083,test,female,26-35,black or african american,pdaf,neutral_mel128,-8.784181,-4.950455
8510,ears_dataset_processed/test/p083/freeform_speech_05_2880000_3040000.wav,p083,test,female,26-35,black or african american,pdaf,neutral_mel128,14.200512,5.898847
8511,ears_dataset_processed/test/p083/sentences_03_whisper_0_160000.wav,p083,test,female,26-35,black or african american,pdaf,neutral_mel128,-35.304142,11.435977
8512,ears_dataset_processed/test/p083/rainbow_08_regular_320000_480000.wav,p083,test,female,26-35,black or african american,pdaf,neutral_mel128,-8.179675,1.5652716
8513,ears_dataset_processed/test/p083/rainbow_08_loud_160000_320000.wav,p083,test,female,26-35,black or african american,pdaf,neutral_mel128,9.221599,16.229622
8514,ears_dataset_processed/test/p083/rainbow_08_loud_0_160000.wav,p083,test,female,26-35,black or african american,pdaf,neutral_mel128,-18.08299,11.1442375
8515,ears_dataset_processed/test/p083/interjection_congratulations_320000_480000.wav,p083,test,female,26-35,black or african american,pdaf,neutral_mel128,-37.95511,-2.6318822
8516,ears_dataset_processed/test/p083/sentences_02_regular_0_160000.wav,p083,test,female,26-35,black or african american,pdaf,neutral_mel128,-42.210476,-9.427331
8517,ears_dataset_processed/test/p083/rainbow_03_regular_0_160000.wav,p083,test,female,26-35,black or african american,pdaf,neutral_mel128,-24.75799,7.100872
