row_index,audio_path,speaker_id,split,gender,age,ethnicity,embedding_family,pdaf_mode,x,y
8243,ears_dataset_processed/test/p102/rainbow_03_regular_0_160000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,-14.675195,-16.46469
8244,ears_dataset_processed/test/p102/sentences_19_regular_0_160000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,3.8942046,-14.206111
8245,ears_dataset_processed/test/p102/rainbow_04_highpitch_0_160000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,1.5914909,5.1025014
8246,ears_dataset_processed/test/p102/rainbow_07_loud_0_160000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,6.642767,-17.349812
8247,ears_dataset_processed/test/p102/emo_guilt_sentences_0_110281.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,7.209318,-8.728742
8248,ears_dataset_processed/test/p102/freeform_speech_04_960000_1120000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,8.065,-10.351833
8249,ears_dataset_processed/test/p102/freeform_speech_01_0_160000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,-8.02106,-8.62591
8250,ears_dataset_processed/test/p102/rainbow_03_slow_0_160000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,-4.26753,-17.862568
8251,ears_dataset_processed/test/p102/emo_anger_freeform_0_160000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,-2.1787841,-7.772857
8252,ears_dataset_processed/test/p102/rainbow_02_whisper_0_160000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,-5.176314,-0.033615336
8253,ears_dataset_processed/test/p102/rainbow_06_slow_0_160000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,4.778245,-20.092615
8254,ears_dataset_processed/test/p102/rainbow_03_highpitch_0_160000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,-7.6631594,-0.19531293
8255,ears_dataset_processed/test/p102/sentences_12_highpitch_0_160000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,-11.176164,2.429971
8256,ears_dataset_processed/test/p102/interjection_congratulations_0_160000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,-15.462716,-3.2011337
8257,ears_dataset_processed/test/p102/freeform_speech_03_1440000_1600000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,-3.902305,-13.507796
8258,ears_dataset_processed/test/p102/emo_relief_sentences_0_147083.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,3.4646378,-9.25641
8259,ears_dataset_processed/test/p102/rainbow_02_regular_0_160000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,-13.554992,-10.728592
8260,ears_dataset_processed/test/p102/emo_embarassment_sentences_0_160000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,-11.53191,-15.1463585
8261,ears_dataset_processed/test/p102/rainbow_07_whisper_0_160000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,4.351605,-4.9269147
8262,ears_dataset_processed/test/p102/rainbow_08_regular_0_160000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,-0.9149307,-16.181894
8263,ears_dataset_processed/test/p102/rainbow_02_slow_0_160000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,-0.010698781,-9.276195
8264,ears_dataset_processed/test/p102/emo_disappointment_sentences_0_160000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,-1.1412618,-9.386803
8265,ears_dataset_processed/test/p102/freeform_speech_03_1280000_1440000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,19.350477,-20.362713
8266,ears_dataset_processed/test/p102/freeform_speech_05_2400000_2560000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,0.7869487,-10.167951
8267,ears_dataset_processed/test/p102/sentences_22_regular_0_160000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,-2.9534051,-0.53856194
8268,ears_dataset_processed/test/p102/emo_cuteness_freeform_0_160000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,-10.091446,-7.427202
8269,ears_dataset_processed/test/p102/freeform_speech_01_2080000_2240000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,-13.765506,-17.548985
8270,ears_dataset_processed/test/p102/freeform_speech_03_2240000_2400000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,-0.51536065,-17.993265
8271,ears_dataset_processed/test/p102/freeform_speech_05_2080000_2240000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,9.162857,-19.14048
8272,ears_dataset_processed/test/p102/emo_amazement_sentences_0_112042.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,-3.4390738,-12.380502
8273,ears_dataset_processed/test/p102/sentences_02_fast_0_160000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,-11.056253,-10.96973
8274,ears_dataset_processed/test/p102/freeform_speech_02_1440000_1600000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,10.591398,-22.782726
8275,ears_dataset_processed/test/p102/rainbow_03_lowpitch_0_160000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,-9.014796,-13.154358
8276,ears_dataset_processed/test/p102/freeform_speech_01_2720000_2880000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,-8.652834,-10.192665
8277,ears_dataset_processed/test/p102/freeform_speech_05_1280000_1440000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,0.12534684,-17.831215
8278,ears_dataset_processed/test/p102/freeform_speech_05_1440000_1600000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,5.5011115,-17.668716
8279,ears_dataset_processed/test/p102/emo_contentment_sentences_0_116947.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,8.465477,-6.8004007
8280,ears_dataset_processed/test/p102/freeform_speech_04_1120000_1280000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,-0.39119285,0.5372084
8281,ears_dataset_processed/test/p102/rainbow_05_highpitch_0_160000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,2.064878,1.1513332
8282,ears_dataset_processed/test/p102/freeform_speech_06_2240000_2400000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,-9.176728,-6.95168
8283,ears_dataset_processed/test/p102/rainbow_03_fast_0_146980.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,-0.28835982,-19.48573
8284,ears_dataset_processed/test/p102/sentences_21_regular_0_160000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,-12.268488,-15.227705
8285,ears_dataset_processed/test/p102/rainbow_01_regular_0_160000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,-0.59802806,-12.3005705
8286,ears_dataset_processed/test/p102/freeform_speech_06_320000_480000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,-7.5322924,-11.936672
8287,ears_dataset_processed/test/p102/emo_sadness_freeform_0_160000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,-0.16196609,-10.460002
8288,ears_dataset_processed/test/p102/rainbow_04_fast_0_154298.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,5.4446845,-15.415532
8289,ears_dataset_processed/test/p102/rainbow_01_highpitch_0_160000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,-6.177481,5.5838213
8290,ears_dataset_processed/test/p102/freeform_speech_01_2400000_2560000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,-3.3065147,-5.2405653
8291,ears_dataset_processed/test/p102/rainbow_07_slow_0_160000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,2.6163476,-12.756417
8292,ears_dataset_processed/test/p102/emo_neutral_freeform_0_160000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,-9.9711685,-6.155012
8293,ears_dataset_processed/test/p102/sentences_09_fast_0_160000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,-3.2250595,-9.489983
8294,ears_dataset_processed/test/p102/sentences_06_loud_0_160000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,-13.771093,-5.596058
8295,ears_dataset_processed/test/p102/sentences_02_lowpitch_0_160000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,-7.2561865,-13.087838
8296,ears_dataset_processed/test/p102/freeform_speech_06_2560000_2720000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,-6.0164924,1.900116
8297,ears_dataset_processed/test/p102/emo_confusion_freeform_0_160000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,-4.941324,-12.371746
8298,ears_dataset_processed/test/p102/emo_disappointment_freeform_0_160000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,-20.483725,-4.302991
8299,ears_dataset_processed/test/p102/freeform_speech_05_320000_480000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,14.712622,-14.627502
8300,ears_dataset_processed/test/p102/rainbow_07_fast_0_160000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,6.477716,-17.622839
8301,ears_dataset_processed/test/p102/freeform_speech_06_1120000_1280000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,-10.650085,-12.029826
8302,ears_dataset_processed/test/p102/emo_serenity_freeform_0_160000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,-11.679066,-2.3817997
8303,ears_dataset_processed/test/p102/sentences_15_regular_0_160000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,0.24303973,-10.67853
8304,ears_dataset_processed/test/p102/sentences_18_regular_0_160000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,-10.404283,-3.921662
8305,ears_dataset_processed/test/p102/rainbow_01_slow_0_160000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,-1.0005199,-17.78952
8306,ears_dataset_processed/test/p102/freeform_speech_05_960000_1120000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,-10.340368,-13.645967
8307,ears_dataset_processed/test/p102/rainbow_06_whisper_0_160000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,10.17859,-7.613971
8308,ears_dataset_processed/test/p102/melodic_happy_birthday_0_160000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,-11.714477,-6.0033307
8309,ears_dataset_processed/test/p102/freeform_speech_06_640000_800000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,14.87778,-18.776468
8310,ears_dataset_processed/test/p102/sentences_01_highpitch_0_160000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,-10.793901,6.0150332
8311,ears_dataset_processed/test/p102/rainbow_05_whisper_0_160000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,3.8565474,-3.3655298
8312,ears_dataset_processed/test/p102/freeform_speech_04_1440000_1600000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,3.5912623,-9.690569
8313,ears_dataset_processed/test/p102/sentences_14_lowpitch_0_160000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,-6.916355,-7.442133
8314,ears_dataset_processed/test/p102/rainbow_02_lowpitch_0_160000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,-1.1699789,-16.419882
8315,ears_dataset_processed/test/p102/rainbow_02_fast_0_143486.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,-1.1570846,-15.414342
8316,ears_dataset_processed/test/p102/freeform_speech_03_2560000_2720000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,15.857714,-11.909457
8317,ears_dataset_processed/test/p102/freeform_speech_03_480000_640000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,5.1679316,-10.816226
8318,ears_dataset_processed/test/p102/emo_cuteness_sentences_0_118192.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,-13.026317,1.6779829
8319,ears_dataset_processed/test/p102/freeform_speech_01_1600000_1760000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,1.6547456,-26.151937
8320,ears_dataset_processed/test/p102/sentences_07_slow_0_160000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,0.35004196,-16.993624
8321,ears_dataset_processed/test/p102/rainbow_04_lowpitch_0_160000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,7.346898,-15.451409
8322,ears_dataset_processed/test/p102/freeform_speech_03_0_160000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,-12.602591,-4.873713
8323,ears_dataset_processed/test/p102/emo_pride_sentences_0_160000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,-6.0504518,-25.420046
8324,ears_dataset_processed/test/p102/freeform_speech_05_160000_320000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,8.477,-12.5442295
8325,ears_dataset_processed/test/p102/freeform_speech_01_640000_800000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,-3.7541351,-18.944647
8326,ears_dataset_processed/test/p102/emo_serenity_sentences_0_160000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,-24.23347,3.8925877
8327,ears_dataset_processed/test/p102/freeform_speech_04_1280000_1440000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,-9.225043,-6.7761264
8328,ears_dataset_processed/test/p102/rainbow_06_loud_0_160000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,12.607955,-16.446325
8329,ears_dataset_processed/test/p102/emo_disgust_sentences_0_142586.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,-0.3878549,-5.989454
8330,ears_dataset_processed/test/p102/freeform_speech_03_320000_480000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,3.2730348,-13.4370775
8331,ears_dataset_processed/test/p102/sentences_01_slow_0_160000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,-3.0147681,-13.770532
8332,ears_dataset_processed/test/p102/freeform_speech_04_320000_480000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,-8.019547,-15.093703
8333,ears_dataset_processed/test/p102/emo_disgust_freeform_0_160000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,-5.1903086,-13.404113
8334,ears_dataset_processed/test/p102/rainbow_03_loud_0_160000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,-8.481521,-12.043879
8335,ears_dataset_processed/test/p102/emo_contentment_freeform_0_160000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,-13.200556,-6.87756
8336,ears_dataset_processed/test/p102/sentences_02_slow_0_160000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,-6.187537,-12.981176
8337,ears_dataset_processed/test/p102/emo_adoration_freeform_0_160000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,-1.6607503,-10.486677
8338,ears_dataset_processed/test/p102/freeform_speech_01_2240000_2400000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,0.80036,-9.350183
8339,ears_dataset_processed/test/p102/freeform_speech_03_160000_320000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,1.2884748,-16.451399
8340,ears_dataset_processed/test/p102/rainbow_05_loud_0_160000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,3.7799451,-16.170101
8341,ears_dataset_processed/test/p102/freeform_speech_01_160000_320000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,3.5682454,-24.515335
8342,ears_dataset_processed/test/p102/emo_pride_freeform_0_160000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,-14.17769,-7.884393
8343,ears_dataset_processed/test/p102/freeform_speech_04_0_160000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,-8.023855,-6.2390704
8344,ears_dataset_processed/test/p102/freeform_speech_04_160000_320000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,7.145859,-14.901323
8345,ears_dataset_processed/test/p102/freeform_speech_04_2400000_2560000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,-1.5219861,-15.797141
8346,ears_dataset_processed/test/p102/freeform_speech_03_2400000_2560000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,-21.298195,-14.1197
8347,ears_dataset_processed/test/p102/freeform_speech_01_800000_960000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,7.4915695,-20.89554
8348,ears_dataset_processed/test/p102/sentences_02_highpitch_0_160000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,-0.297611,8.769169
8349,ears_dataset_processed/test/p102/freeform_speech_04_1760000_1920000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,6.071653,-3.740826
8350,ears_dataset_processed/test/p102/rainbow_01_whisper_0_160000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,-0.98950785,-5.241587
8351,ears_dataset_processed/test/p102/rainbow_04_loud_0_160000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,6.481625,-15.106765
8352,ears_dataset_processed/test/p102/freeform_speech_05_800000_960000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,1.4887466,-17.838057
8353,ears_dataset_processed/test/p102/freeform_speech_01_1760000_1920000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,0.14980373,-15.004405
8354,ears_dataset_processed/test/p102/freeform_speech_02_1600000_1760000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,-0.64769095,-12.420619
8355,ears_dataset_processed/test/p102/sentences_23_regular_0_160000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,-5.8087087,-11.279228
8356,ears_dataset_processed/test/p102/sentences_01_lowpitch_0_160000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,-5.2822857,-15.222807
8357,ears_dataset_processed/test/p102/freeform_speech_01_320000_480000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,-7.282674,-12.132999
8358,ears_dataset_processed/test/p102/freeform_speech_03_800000_960000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,9.980002,-16.25141
8359,ears_dataset_processed/test/p102/sentences_05_loud_0_160000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,-9.998614,-5.585297
8360,ears_dataset_processed/test/p102/freeform_speech_06_1920000_2080000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,2.6785808,-13.215607
8361,ears_dataset_processed/test/p102/rainbow_04_slow_0_160000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,0.29108992,-16.921257
8362,ears_dataset_processed/test/p102/sentences_01_whisper_0_160000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,-3.3503025,-1.9387525
8363,ears_dataset_processed/test/p102/freeform_speech_06_800000_960000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,12.491703,-12.574939
8364,ears_dataset_processed/test/p102/freeform_speech_05_1920000_2080000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,0.568257,-14.329748
8365,ears_dataset_processed/test/p102/emo_extasy_sentences_0_136526.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,10.276912,-9.80687
8366,ears_dataset_processed/test/p102/emo_amusement_freeform_0_160000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,-6.6919503,-4.729736
8367,ears_dataset_processed/test/p102/rainbow_01_lowpitch_0_160000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,9.969144,-18.224575
8368,ears_dataset_processed/test/p102/rainbow_07_lowpitch_0_160000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,-1.8280667,-15.1603365
8369,ears_dataset_processed/test/p102/emo_adoration_sentences_0_160000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,9.196781,-14.236993
8370,ears_dataset_processed/test/p102/emo_desire_freeform_0_160000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,5.030747,-7.1204076
8371,ears_dataset_processed/test/p102/emo_guilt_freeform_0_160000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,-2.3145626,-9.126751
8372,ears_dataset_processed/test/p102/freeform_speech_05_2560000_2720000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,-3.669795,-15.473068
8373,ears_dataset_processed/test/p102/rainbow_04_whisper_0_160000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,1.7498722,-6.526733
8374,ears_dataset_processed/test/p102/freeform_speech_03_2720000_2880000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,-0.36400613,-18.339014
8375,ears_dataset_processed/test/p102/rainbow_01_loud_0_152584.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,7.529673,-14.974194
8376,ears_dataset_processed/test/p102/rainbow_05_slow_0_160000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,7.055354,-10.033521
8377,ears_dataset_processed/test/p102/emo_distress_freeform_0_160000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,-9.77316,-2.2593048
8378,ears_dataset_processed/test/p102/emo_interest_freeform_0_160000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,-10.069732,-5.3650846
8379,ears_dataset_processed/test/p102/sentences_20_regular_0_160000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,-3.9444287,-15.041099
8380,ears_dataset_processed/test/p102/freeform_speech_03_1920000_2080000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,-1.3229588,-13.27983
8381,ears_dataset_processed/test/p102/freeform_speech_02_2720000_2880000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,4.803371,-15.364104
8382,ears_dataset_processed/test/p102/sentences_01_loud_0_160000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,-4.828242,-6.2759657
8383,ears_dataset_processed/test/p102/freeform_speech_01_1440000_1600000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,8.632566,-21.352093
8384,ears_dataset_processed/test/p102/freeform_speech_01_2560000_2720000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,2.1377835,-19.942944
8385,ears_dataset_processed/test/p102/sentences_01_regular_0_160000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,-13.803736,-5.796864
8386,ears_dataset_processed/test/p102/interjection_anger_0_160000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,-14.959006,-9.757119
8387,ears_dataset_processed/test/p102/freeform_speech_01_1120000_1280000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,-6.6450105,-12.5274
8388,ears_dataset_processed/test/p102/rainbow_06_highpitch_0_160000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,-9.400909,3.0234528
8389,ears_dataset_processed/test/p102/emo_neutral_sentences_0_144824.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,-13.349333,-13.03042
8390,ears_dataset_processed/test/p102/freeform_speech_05_480000_640000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,9.542593,-21.697645
8391,ears_dataset_processed/test/p102/emo_anger_sentences_0_160000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,1.2452161,-12.800786
8392,ears_dataset_processed/test/p102/emo_sadness_sentences_0_160000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,5.4345765,-8.777593
8393,ears_dataset_processed/test/p102/rainbow_06_lowpitch_0_160000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,5.556144,-19.618687
8394,ears_dataset_processed/test/p102/freeform_speech_03_640000_800000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,2.1600587,-19.129576
8395,ears_dataset_processed/test/p102/freeform_speech_06_0_160000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,4.3528266,-13.117374
8396,ears_dataset_processed/test/p102/freeform_speech_01_1280000_1440000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,6.0712385,-5.6509995
8397,ears_dataset_processed/test/p102/emo_fear_freeform_0_160000.wav,p102,test,male,26-35,white or caucasian,pdaf,neutral_mel128,-4.7695875,-9.126637
8398,ears_dataset_processed/test/p083/freeform_speech_04_2720000_2880000.wav,p083,test,female,26-35,black or african american,pdaf,neutral_mel128,-2.628473,-3.4973817
8399,ears_dataset_processed/test/p083/sentences_10_fast_0_160000.wav,p083,test,female,26-35,black or african american,pdaf,neutral_mel128,-11.944223,3.8570514
8400,ears_dataset_processed/test/p083/sentences_02_whisper_0_160000.wav,p083,test,female,26-35,black or african american,pdaf,neutral_mel128,-11.741342,4.574773
8401,ears_dataset_processed/test/p083/freeform_speech_02_2400000_2560000.wav,p083,test,female,26-35,black or african american,pdaf,neutral_mel128,-13.305227,-1.7133697
8402,ears_dataset_processed/test/p083/sentences_02_regular_160000_320000.wav,p083,test,female,26-35,black or african american,pdaf,neutral_mel128,-1.6219691,3.7683208
8403,ears_dataset_processed/test/p083/sentences_17_regular_0_160000.wav,p083,test,female,26-35,black or african american,pdaf,neutral_mel128,-8.055865,3.287021
8404,ears_dataset_processed/test/p083/freeform_speech_02_1120000_1280000.wav,p083,test,female,26-35,black or african american,pdaf,neutral_mel128,-10.244086,-0.21753533
8405,ears_dataset_processed/test/p083/freeform_speech_02_640000_800000.wav,p083,test,female,26-35,black or african american,pdaf,neutral_mel128,-5.7443767,-3.5058308
8406,ears_dataset_processed/test/p083/emo_relief_sentences_0_160000.wav,p083,test,female,26-35,black or african american,pdaf,neutral_mel128,-3.011219,4.099608
8407,ears_dataset_processed/test/p083/freeform_speech_06_1440000_1600000.wav,p083,test,female,26-35,black or african american,pdaf,neutral_mel128,-3.8102071,0.48931664
8408,ears_dataset_processed/test/p083/sentences_13_lowpitch_0_160000.wav,p083,test,female,26-35,black or african american,pdaf,neutral_mel128,-11.282281,1.6611574
8409,ears_dataset_processed/test/p083/rainbow_07_highpitch_0_160000.wav,p083,test,female,26-35,black or african american,pdaf,neutral_mel128,-16.81655,0.5668885
8410,ears_dataset_processed/test/p083/freeform_speech_06_160000_320000.wav,p083,test,female,26-35,black or african american,pdaf,neutral_mel128,-6.012401,-3.5335565
8411,ears_dataset_processed/test/p083/freeform_speech_04_800000_960000.wav,p083,test,female,26-35,black or african american,pdaf,neutral_mel128,-6.6662397,-5.3256407
8412,ears_dataset_processed/test/p083/rainbow_08_fast_0_160000.wav,p083,test,female,26-35,black or african american,pdaf,neutral_mel128,-9.555435,4.7421618
8413,ears_dataset_processed/test/p083/freeform_speech_05_0_160000.wav,p083,test,female,26-35,black or african american,pdaf,neutral_mel128,-12.353758,0.50789136
8414,ears_dataset_processed/test/p083/freeform_speech_06_2400000_2560000.wav,p083,test,female,26-35,black or african american,pdaf,neutral_mel128,-9.232809,-4.7841744
8415,ears_dataset_processed/test/p083/freeform_speech_03_1120000_1280000.wav,p083,test,female,26-35,black or african american,pdaf,neutral_mel128,-11.684015,0.56933063
8416,ears_dataset_processed/test/p083/sentences_16_regular_0_160000.wav,p083,test,female,26-35,black or african american,pdaf,neutral_mel128,-4.9101806,2.570691
8417,ears_dataset_processed/test/p083/freeform_speech_06_480000_640000.wav,p083,test,female,26-35,black or african american,pdaf,neutral_mel128,-2.1591296,4.2237377
